id,player_id,competition_id,season,team_id,games_played,goals,assists,yellow_cards,red_cards,clean_sheets,sum_ratings,avg_rating,created_at,updated_at
965f6084-fd5e-4a74-aea4-7e991a6568c8,dd2d1648-f559-4aa5-a8b0-ebaec8f009de,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,4,4,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
fa1c6040-9a02-4111-8986-dd70011df96f,f93eaaa6-3b4e-4ef4-baee-df8322456e37,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
d4a3ebc1-c3ab-4aef-b092-04f38c4c89b5,b30fbfe7-cd40-4a93-923c-f53b2604c288,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,47bddd3b-af10-40b5-ae88-3ae340f13758,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
78a4392f-6425-48a1-aeaf-239efa6e1303,7e65c8a8-137e-4387-9a74-b294925167f3,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,5e6795fa-b8fb-45ea-a395-cb5b37d41b63,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8de62081-13cc-4e8f-a83c-aeff5dd814b3,04cf09f6-d41a-4f69-9b77-0b68981599cb,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,47bddd3b-af10-40b5-ae88-3ae340f13758,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
801a4480-5004-4361-a6bc-9553eef0d41e,c829810a-8796-4513-ac4b-290bb129ef02,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,c76f139d-344d-4254-9516-933e540cbb2c,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8d71382e-6891-4ebd-ac05-b2177497ee23,dce4d1f7-dc23-4a30-a59f-b5b4d7aec0b6,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b0eab5aa-8bf0-4787-abdf-5175f5efc4a6,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
93a797ed-53fd-4cd4-a5d7-38c3b80981ec,64a0635b-4b13-4ccb-8055-3c52a6891bf7,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
e9d3e505-6dd7-4ccc-8d05-cfe833197831,4088193c-4e25-4f4e-bbd5-0dc4e8f7518a,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b5b52f3a-7a6e-4cd6-9332-c2b874e3398b,4,4,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
851c44a3-52b3-4f03-8463-2ca5266ea1d3,5a8d3fa2-f379-47c2-a774-959c75a2771a,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
da9b5608-8f57-46c3-aa9b-3b458ee5ba73,3d93d26f-3bcb-465a-979d-a934862b457e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b5b52f3a-7a6e-4cd6-9332-c2b874e3398b,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
2b805f8d-2ec1-4cfc-8be8-52c96fd62774,b0906648-0702-4af4-bb24-6c17862f858d,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,1,0,0,0,0,13.00,6.50,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
d8908f04-826d-4399-a99b-e25400c32c66,cb692a1c-9192-4177-9d81-019c394bc417,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6b6058da-16b0-4f19-8371-7a47c532509a,8f035ad6-05d7-47fb-8ece-eaeec034e7f9,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,a33d67f9-f5ce-4f0e-8759-11e3bd705ac6,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8eca4ac8-b0dd-422e-843f-4e44c13c85f6,d03d8bc7-708b-4512-8b46-81c08f58e862,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,47bddd3b-af10-40b5-ae88-3ae340f13758,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
4e14dff0-634e-4ffc-a943-a54e9b8f59ff,24202579-fe6c-4b6f-835f-4d4b003561ed,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,c76f139d-344d-4254-9516-933e540cbb2c,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
1f0d0291-38a4-47fe-930d-a11f540767dc,2080f44f-dcfa-47c0-816c-05e77a2a649d,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,1,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
f8fc360f-8c89-4948-983a-59e1d246f6db,26ee82a3-63ab-454a-8cd8-1f284da9a10f,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,1,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
c6996487-b13a-4be4-84a0-c88a86b93056,408be6dc-1481-43f1-8fa8-4c67f4277716,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
cd7cff78-031b-4d3d-863f-7fc995c5352f,c715b2e5-9e82-4ce3-bbdd-e9898badd7fa,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,1,0,0,0,0,12.90,6.45,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6e9a2142-185b-43c0-99e4-e1a5e43758ad,e18afc92-ee1d-44ad-aa1f-d47afd40a8b3,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,a33d67f9-f5ce-4f0e-8759-11e3bd705ac6,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6e8e70c7-f29c-4e54-b811-470580bbf149,85129d07-896e-4380-b8b9-3ec4f6982a9e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b5b52f3a-7a6e-4cd6-9332-c2b874e3398b,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
f1e45c57-e3e3-4028-8f69-fd73ca6bda6c,0345df4e-fdeb-48e1-bf6d-4bd541f6ec99,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,77d699bb-b99d-4204-b605-2fe9b4d62196,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8449822b-bab0-4f20-a000-f73501161b6d,70cbcd90-ec60-47c8-afc7-3a948762a936,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
bf1fc9b2-cc0a-4927-8551-30c71f5da3e8,fee5895c-4504-46c1-beda-5485968c1579,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,d1214869-a00f-4636-928e-afe7dd170a76,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
304e325f-e62f-4ae2-b263-b39cac45f60f,1e2121cf-816e-46ef-b078-804b59ef0711,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b5b52f3a-7a6e-4cd6-9332-c2b874e3398b,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
786ce134-f84e-43bd-ac41-3b4a5b5082b3,b9595bc5-4e2c-477a-83e2-e069c32601fd,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,2,2,0,0,0,0,6.00,3.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
93473cf4-0089-49d6-b799-9c5a28881ffa,2d59b4fe-0721-426f-9965-5270bb70c49d,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,77d699bb-b99d-4204-b605-2fe9b4d62196,4,4,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
68691a1e-505f-475f-b8f2-12899e973d3a,3b25248a-6eec-4640-aeff-73b216ae3da2,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8c2e6542-6234-459d-89f2-77aec4904235,683023af-cf13-4841-b0ab-a2abdffb2df9,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,4,4,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
9919663e-c4a7-4cd5-b980-910a3b2f6023,bef71151-fe9d-41aa-8657-86e176a3593b,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
e46de417-5382-4c6e-bae5-a30c7649af21,de93e6b7-acf3-4d9f-aada-99c67ebedd9d,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
c5ca8f93-a98b-4e09-9065-a890c5cf066a,cc60849c-90b6-423f-a745-f9bc2871004c,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
74937d46-33ea-4938-ad6d-c5d198c150b4,82cc35d4-c23c-4985-a703-a00e51d8bea4,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
e99c08a7-4d1e-4a74-afa9-a229dd692cdd,4dbc5b71-3f5e-40df-a5ce-38c99279df73,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b0eab5aa-8bf0-4787-abdf-5175f5efc4a6,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6243197b-bb11-4bda-8120-6c3889bb3385,8ab1320a-4969-4d16-8568-0b67dc0aa3f6,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,1,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8ec09c3d-bbb5-4852-9f99-98739c647613,2950d34b-0a04-4f3a-ba54-86cc2bb27941,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
d95a0cc7-fd28-4380-bda8-bf3d3517d59c,b93046cf-527f-4dce-8b08-0b65baf10b31,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
0c320a96-43e8-40a3-b391-3ea9c715009c,88a6b14a-9019-4bb6-a688-93d3b0001159,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
7a02941e-598d-46d8-980b-e5d643aead92,6b7d3436-2f48-46ff-8cc2-7acfe1dfb224,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
f22fd785-fa47-4e6c-bf75-6b9502a1c637,4fb2f091-5af4-4fb3-9357-69e799fb1d2e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
2583f19c-177e-4ad9-bd9a-4a417df304cc,77507685-c399-4596-af63-aa31799db43d,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b5b52f3a-7a6e-4cd6-9332-c2b874e3398b,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
1a431659-871b-4136-a182-5a27c69db04f,219c3159-d2be-4a4f-b82f-3625a51c1f7c,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,47bddd3b-af10-40b5-ae88-3ae340f13758,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
2b5a4069-d249-403e-885c-61bcfb6e311d,217bd314-ae20-4863-9007-6036c457fd93,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,3,3,0,0,0,0,6.00,2.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
fa2b49f3-24b0-4ddc-99b4-5f957b7e96ff,2683f7cf-a094-4fb1-a8af-93a7e58332d0,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,77d699bb-b99d-4204-b605-2fe9b4d62196,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
502d8323-2520-4dd0-8652-fd8b05b07442,af87549a-62d2-4282-9ad4-c293aea405f1,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
0f0c3fcc-33d4-4400-a541-203f8ca3bf48,cd448945-e6d2-4a99-bb44-d9cfa07af75b,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,d1214869-a00f-4636-928e-afe7dd170a76,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
9d4f2fea-2ad6-4441-9ba1-a3d3c62ffe4d,fb5a1fde-a7e2-4cf0-b6ce-7165f9a17272,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,1,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
f39cdeba-6597-497d-b2fa-29b52b60bd4a,f2205727-2590-40db-be80-2a86cd9deea7,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
be7e8c3f-3232-4e1f-9230-c6515f0655fa,e2897be8-a44b-42ed-a260-64b6939627e8,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,5e6795fa-b8fb-45ea-a395-cb5b37d41b63,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
99aad022-4390-4bad-8339-b44d4a011a05,8af6d667-96be-4056-bf09-2eb1c93af03b,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
8fc5771f-8d37-4983-8d76-8bbc312e0399,8fe6e5c5-302f-4ac7-a598-28f00d68b002,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,d1214869-a00f-4636-928e-afe7dd170a76,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
eab47b7d-24eb-4cf9-b8d1-35c62699878b,6d39101d-4f93-494d-b909-c6d959dec3fb,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,5e6795fa-b8fb-45ea-a395-cb5b37d41b63,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
baa6023b-0140-413a-b2b0-f0e71f245144,404c62a4-3550-4fd3-98ca-3e147ff464d3,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
59275032-ece8-4b81-9125-480660bd7064,71c65372-ed02-48a9-b451-b227b7923cf5,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,1,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
438aa5bc-18a6-4666-b70e-6032ba9955fd,b1a4925d-4440-41dc-9993-08ed602ba5f2,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,1,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
4206bcc8-a9ee-4fed-b944-f45129edb272,fec592b9-4a96-4a38-a357-2abba4420537,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,4,4,0,0,0,0,12.00,3.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
3d9e6647-4178-45a9-8355-cd99b6002d5f,30efb1f8-44c5-4dbf-b151-539236394d5a,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,5e6795fa-b8fb-45ea-a395-cb5b37d41b63,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
cd55400f-a73a-40ed-8b83-2faffb6a7db7,07a919dd-0b2a-408b-b78c-e91209e5229c,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,fae5418f-5618-4583-a774-fe4643550fd2,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
db0ef587-d7a4-4efd-a865-6d545ad7fae7,a528d1a2-2cf6-4e98-998d-8710b0298cdb,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,a33d67f9-f5ce-4f0e-8759-11e3bd705ac6,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
33a0a7ab-addb-4826-841c-3687898a75c2,c4c3b28a-284d-4015-a58e-23fe7a010585,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
836671cc-b7ff-4bf9-95c2-3832129ab713,3e332a73-b5db-474a-ac78-4e1c24e68840,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,d1214869-a00f-4636-928e-afe7dd170a76,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
4db4b4f2-b0e5-4002-8b42-6e5cbd51379c,5f03a0a7-831b-431d-9a9f-c0b85c361928,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,1,0,0,0,0,6.70,6.70,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
a8a84805-c49d-49e7-9569-5808cd03e30d,02367d60-82d8-4bc4-af5f-71d17a5f7952,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
1c955041-b6af-4066-9e6a-8eaf52b6223e,6ec8745e-5c8a-48db-8c45-43de2b4bce96,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
a5df5364-8a86-4a86-b982-678766e6ec34,0597b738-8609-4f5a-bce4-035831124a27,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
422049d9-394f-4436-b4b5-9c60e389562b,55bd064a-96d3-40f7-9f8c-10d3302c83d7,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,1,1,0,0,0,0,6.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
a0de08fc-b2b0-4808-82b9-78bfc0872154,8d7fa2f9-dbda-43c0-afd0-00f52d348980,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
d5af778c-0fec-4f95-be58-c66aed48c8b0,ed9fe308-98c1-4ff9-998c-ecb628428ba5,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,5e6795fa-b8fb-45ea-a395-cb5b37d41b63,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
f307a4c4-90bf-45a3-ae29-8a3f03aaabdc,b695dd75-2f43-441d-b472-c09d564e665e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
6bbb25c2-25e1-42e3-84a9-9b2b7ca91684,02333a28-aee5-4391-9fcf-435fae6d3ce9,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b5b52f3a-7a6e-4cd6-9332-c2b874e3398b,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
20621efa-bc40-4b4d-9707-74004d5a754b,638b0799-9573-40fc-8cf7-0c26fdabea0e,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,12186b51-785f-48e2-bf98-5297049f5151,2,2,0,0,0,0,12.00,6.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
af5d9a34-0684-4e9c-9a97-466160ae8156,5c5a7b82-e2a5-400c-874c-46b6089123c3,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e0e4ca78-504f-497c-8096-ff4d4e9ee041,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
214e1f6f-ae7b-4db1-a0ac-252804172af7,077767c2-0b43-4b46-b420-92235ced2fba,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,3df8e77c-b4c6-4719-bdf4-e6a4006c0655,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
3cbbbeb8-b463-4cd5-a987-481924df8fef,f639a65d-7ee1-427c-bc02-d620de989055,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,0035bd89-7792-4b23-bcb5-1fa96ce04999,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
33b703ba-fd7b-41a0-b06c-4547042a3032,a015a6ed-9838-402e-9691-fa3e427eeacc,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,11204548-ef56-41bb-8525-c39645e56c14,1,1,0,0,0,0,7.90,7.90,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
978ee02b-06ae-4d45-881f-14cb96cd0ac0,a77deb90-6a7c-4ddc-af6b-d051e61b52f5,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,d1214869-a00f-4636-928e-afe7dd170a76,3,3,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
099d9f1c-3032-49a8-a1f9-c826f7ebe440,6b9ef329-8880-44ad-9317-302002c0c6ec,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,e1fc94b5-ade4-4e17-81e2-49026b5a2a38,2,2,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
541fa3ca-5c8f-4137-8b1f-618bdfdbb609,230a7c80-cdbd-4ac4-b9db-fdda9f538c31,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,a33d67f9-f5ce-4f0e-8759-11e3bd705ac6,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
b2b43345-0044-4a53-b2a9-9c89e917df61,5df55eb1-940e-497e-908b-089ed63db59a,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,bb59e55f-4963-4b32-bf38-ca3373b50e18,2,2,0,0,0,0,6.00,3.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
374fe07f-7104-481d-9e93-57ba96c95911,f02470bb-49f8-4fd3-a427-de7ea94d116f,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b5b52f3a-7a6e-4cd6-9332-c2b874e3398b,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
0bc15fac-69b8-438e-be3a-447d75909723,c0ed805d-edd7-4327-9eeb-f6e97ebc2091,edb83ebc-95c3-4f26-99b3-0b758a5d08c6,2026,b0eab5aa-8bf0-4787-abdf-5175f5efc4a6,1,1,0,0,0,0,0.00,0.00,2026-05-26 22:35:05.934583+00,2026-05-26 22:35:05.934583+00
