id,league_id,team_id,points,played,wins,draws,losses,goals_for,goals_against,goal_diff,season_year,updated_at
63f2a269-a246-47ae-8be3-a7815c0cbdbe,e7a86a61-9a63-45ad-9e1b-a76dee440860,d0ec6a43-6908-45a3-835a-66e1c79e94f9,32,27,9,5,13,34,44,-10,2026,2026-05-27 21:06:46.34373+00
1a879920-017d-4dc1-bdbd-5783096a620c,e7a86a61-9a63-45ad-9e1b-a76dee440860,62c86d0e-2799-4ec1-8acc-94974e5127a4,39,27,11,6,10,32,29,3,2026,2026-05-27 21:06:46.34373+00
db5fc647-49c0-40b3-b2b0-9f1acc00536f,e7a86a61-9a63-45ad-9e1b-a76dee440860,c578320e-8b78-485a-8401-01d96501f817,29,27,8,5,14,31,33,-2,2026,2026-05-27 21:06:46.34373+00
13fa43fb-09dc-460a-af7b-f0063a6ce41e,ea55523a-ea06-4df5-9a35-57015ba3b315,b2a2592a-190e-4330-a6a5-22a71027c26c,43,27,12,7,8,33,24,9,2026,2026-05-27 21:06:57.439773+00
e667d885-2f20-4aaa-bf4f-57fca01500b2,ea55523a-ea06-4df5-9a35-57015ba3b315,56a3ee5f-f8da-4047-819f-bd6385161079,29,27,8,5,14,30,38,-8,2026,2026-05-27 21:06:57.439773+00
6c75d648-6a5c-4849-8a56-fc5787c1bdee,ea55523a-ea06-4df5-9a35-57015ba3b315,9ec5750b-177f-40e9-836a-d660acc97164,44,27,12,8,7,36,31,5,2026,2026-05-27 21:06:57.439773+00
54e47039-23ca-4316-8c53-b0755f57cf59,85e98474-9e1e-422a-a371-96f0209b7a4a,69e492cc-90c8-4cf1-aade-5803b82cd9d5,44,27,13,5,9,38,29,9,2026,2026-05-27 18:43:45.672623+00
b0d13ffa-5eb1-4471-83cc-ebbb897422f1,b01ef2e0-298f-4313-a093-680715e25fec,9c927bd6-5f9e-44b4-9f71-e267789ef874,25,25,5,10,10,32,36,-4,2026,2026-05-27 17:39:37.92727+00
2f639045-51f1-40aa-bd16-f4dddf0f04c8,b01ef2e0-298f-4313-a093-680715e25fec,e5754f41-5d11-44f4-a4a6-d3d96898bc54,37,26,10,7,9,28,33,-5,2026,2026-05-27 17:39:38.27926+00
320ec738-13b1-4f30-b3ae-281722fa9d7a,93fd0ad6-688d-44bc-a701-3152afe1b197,07aff4e2-bfb1-4642-9fef-76d182d48cec,40,27,11,7,9,46,38,8,2026,2026-05-27 21:06:54.146552+00
df0b5f56-78a9-4eb0-becf-d5e8aa9b3de1,93fd0ad6-688d-44bc-a701-3152afe1b197,4973da91-8ad1-42ba-abb1-bccfb8b84c05,46,27,14,4,9,44,35,9,2026,2026-05-27 21:06:54.146552+00
80b3d0b1-dc05-4a33-8d22-800c305f7190,93fd0ad6-688d-44bc-a701-3152afe1b197,eca20355-f2b7-40ac-954a-2d8c69a99bd2,49,27,15,4,8,35,27,8,2026,2026-05-27 21:06:54.146552+00
1934810e-8ade-44fb-a77c-4bc920dcad9f,93fd0ad6-688d-44bc-a701-3152afe1b197,1f9a3ea3-46a1-447d-9bb8-8ee88389104b,42,27,12,6,9,36,30,6,2026,2026-05-27 21:06:54.146552+00
bbd0e4bc-9e96-4fc3-8b39-3d7b832929c9,93fd0ad6-688d-44bc-a701-3152afe1b197,6c1064a2-749a-416c-85c7-d0ddc3e7e757,29,27,7,8,12,31,40,-9,2026,2026-05-27 21:06:54.146552+00
e8cf9adc-a056-4c5b-a1ee-4a11fa76c9e3,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,fa22ef8e-b5bb-4b15-b1ac-e1eba4e78a11,44,26,13,5,8,42,34,8,2026,2026-05-27 19:58:50.14721+00
dec05671-3c2d-4316-b9df-86a7ecb7a76b,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,101b0596-0a74-47c7-8f70-94549ed3850a,33,27,8,9,10,25,31,-6,2026,2026-05-27 19:58:50.14721+00
1ec9a88a-30f1-44fa-8d0c-b2ba33ee8c78,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d41ad6dd-04e9-4f5e-a0a5-0f8e78122df2,40,25,11,7,7,38,29,9,2026,2026-05-27 17:39:17.530539+00
656c8c42-fc34-4b10-b9e4-b71fb3c698f4,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ad9105d8-6b80-4bf5-b606-9f751ccbc673,37,25,10,7,8,25,22,3,2026,2026-05-27 17:39:21.264156+00
5330854d-70b9-470a-a645-8572ecbdef51,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,23741cad-693f-4b23-be85-11a8750a20a7,42,25,12,6,7,38,32,6,2026,2026-05-27 17:39:23.577499+00
326fbf3a-eb08-4838-b0c7-ffaf10836b0a,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,aa2c3270-5656-4939-be3d-96e080b9fd21,43,26,13,4,9,43,33,10,2026,2026-05-27 17:39:23.864386+00
bfdba6dd-7ee5-4e2e-9487-e8b7d20a08c4,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,65f6f25d-50c3-4f55-9586-38fad043d7fd,27,24,7,6,11,30,39,-9,2026,2026-05-27 17:39:23.968668+00
c96997bd-dd7c-42ce-896e-fa9b3634130f,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,bb500ff3-7022-41b9-99ee-4474ed493b18,27,24,8,3,13,28,35,-7,2026,2026-05-27 17:39:24.156137+00
a33b9849-f2d8-4eb6-8a40-fca276ea442b,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,33ff8868-a9c5-4d72-9300-3a6dc0608c69,31,26,8,7,11,30,35,-5,2026,2026-05-27 17:39:24.940315+00
5f32bceb-30a0-44dd-9e9a-9ce72e424921,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,50c4bd4b-340a-4121-8445-7cc900d7343f,35,25,10,5,10,29,33,-4,2026,2026-05-27 17:39:25.189271+00
74bdccd9-fdb5-4865-8539-797a80c942c0,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,a75abdce-f606-4a11-be06-eca5e97ba547,50,26,14,8,4,39,17,22,2026,2026-05-27 17:39:25.28288+00
f7cb001d-40ca-44b8-a7e8-d4b560780a37,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,03205468-8d1a-4c66-94cb-28ff69540aa6,45,27,13,6,8,38,35,3,2026,2026-05-27 19:58:50.14721+00
c6cc0843-e5b8-485c-b231-2a12441a7906,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,8caaa686-2d48-417f-8da9-78fd840cbfc2,35,27,8,11,8,31,37,-6,2026,2026-05-27 19:58:50.14721+00
d86e7cd0-db99-43ea-a330-307ae367bbac,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,543df64a-61d1-4266-81ec-70ea36cb7b1b,39,27,12,3,12,37,35,2,2026,2026-05-27 19:58:50.14721+00
fb61ed72-d2a5-4abc-b608-e4f4f3877b0c,85e98474-9e1e-422a-a371-96f0209b7a4a,1a6469e9-84d6-4baf-816c-24ab9743cc41,37,27,11,4,12,40,43,-3,2026,2026-05-27 18:43:45.672623+00
cd47a300-393c-4f2c-8cbf-63062731fca1,b01ef2e0-298f-4313-a093-680715e25fec,4293c2d5-e6b3-4f35-92f9-3a8064a57946,33,26,10,3,13,29,29,0,2026,2026-05-27 17:39:36.303674+00
f1200dcd-5ab7-418f-9bdd-67ff0f4d9445,ea55523a-ea06-4df5-9a35-57015ba3b315,e1fee8b8-87d1-446b-9e74-50b1714cec56,31,27,8,7,12,35,35,0,2026,2026-05-27 21:06:57.439773+00
984739d2-a0b2-4711-a697-8960e35cf9b3,ea55523a-ea06-4df5-9a35-57015ba3b315,e046473b-c893-469d-8655-864cfe0524d1,36,27,10,6,11,38,38,0,2026,2026-05-27 21:06:57.439773+00
b46da301-8f91-4833-8c49-fcb301aacb95,ea55523a-ea06-4df5-9a35-57015ba3b315,8c17e7a6-da83-4976-bd4d-2e5f20e88bbc,46,27,13,7,7,42,33,9,2026,2026-05-27 21:06:57.439773+00
44921ada-b4a1-4a62-810c-0ee7301c573c,ea55523a-ea06-4df5-9a35-57015ba3b315,5a8b8199-d5b6-4ba3-86c8-3da5be51e75a,30,27,8,6,13,29,38,-9,2026,2026-05-27 21:06:57.439773+00
352d54fd-9eaf-406c-b319-a4db2ce86187,ea55523a-ea06-4df5-9a35-57015ba3b315,65c758e0-8394-4962-8b40-9caa3940429c,38,27,11,5,11,31,36,-5,2026,2026-05-27 21:06:57.439773+00
2b78200d-3828-4756-961d-d695fcf87a6d,ea55523a-ea06-4df5-9a35-57015ba3b315,02e3f068-b15a-447a-b339-a9c644bf3ffd,37,27,10,7,10,39,38,1,2026,2026-05-27 21:06:57.439773+00
36eae58d-0ff9-4caa-a4ef-56d4455266eb,ea55523a-ea06-4df5-9a35-57015ba3b315,859994f5-621d-4d35-8324-ea4afcb366c9,42,27,11,9,7,36,30,6,2026,2026-05-27 21:06:57.439773+00
95f6e884-061e-4641-8e76-8dea64678e4a,33363f68-fc09-4fc7-941f-4ca6b89d4101,8975c63e-9f2f-48a7-b289-a67a14ba2723,12,9,3,3,3,12,13,-1,2026,2026-05-27 17:40:26.559928+00
6d22ad3d-e6dd-464c-ab76-ab35dcf6d756,33363f68-fc09-4fc7-941f-4ca6b89d4101,c9410117-abc8-412b-a1ab-09cac4fb6660,12,8,3,3,2,13,9,4,2026,2026-05-27 17:40:26.989181+00
3549bfeb-cdd1-48d2-8c9a-2d16a4c1f2ef,33363f68-fc09-4fc7-941f-4ca6b89d4101,af183d78-bffa-430d-9c6b-374f3b139a85,19,9,6,1,2,15,8,7,2026,2026-05-27 17:40:28.062947+00
5fba1a1e-c525-4a3d-aefc-e9e50f164e46,33363f68-fc09-4fc7-941f-4ca6b89d4101,d2c6e661-75f9-4bd6-9735-089565591445,15,9,5,0,4,8,11,-3,2026,2026-05-27 17:40:28.665052+00
eccc8b97-e987-4ea4-9060-867975c9f84a,33363f68-fc09-4fc7-941f-4ca6b89d4101,43ed5a04-6cb5-4213-9077-4e97b8b8a0fd,19,9,6,1,2,17,9,8,2026,2026-05-27 17:40:30.528764+00
db2f51ff-439a-4753-9b2e-a4ba3db37a76,33363f68-fc09-4fc7-941f-4ca6b89d4101,d0cc37a1-c9f8-4550-bffd-f0fc09dd7309,14,9,4,2,3,12,9,3,2026,2026-05-27 17:40:31.869815+00
aadb1578-38ab-4ee5-af18-add586f6b6e6,33363f68-fc09-4fc7-941f-4ca6b89d4101,f69eb143-d9cf-4c04-a3e2-61aaa64cdcf5,4,9,1,1,7,9,17,-8,2026,2026-05-27 17:40:32.012539+00
de68665a-625e-4a5c-a8ce-dc6f08d5fce3,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d4d9801e-2c33-4f46-a3b9-11823afe3c52,41,25,12,5,8,34,27,7,2026,2026-05-27 17:39:17.637244+00
42efbb8e-9334-4814-9d63-280a6dd3cb2a,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,949d2c89-7233-4568-93ca-d9c731422caf,43,25,12,7,6,35,22,13,2026,2026-05-27 17:39:22.054863+00
4c33037e-e364-435e-a519-2aa2c374ff77,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,872cf372-7e96-4aee-a2ba-f694f257a0a7,35,25,9,8,8,32,29,3,2026,2026-05-27 17:39:22.754275+00
e579d041-6046-405a-b16d-ded8a4b0a9ad,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,4d9d6565-995d-43b0-9cd3-210ec10e198e,47,24,13,8,3,37,21,16,2026,2026-05-27 17:39:23.156363+00
480d6dda-f56e-4e11-bc9f-6cda062549f5,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,77c1be40-ee9f-4f42-8586-8c673d7de96e,17,24,3,8,13,19,37,-18,2026,2026-05-27 17:39:24.34897+00
d41c52ec-1cf4-47e7-8051-cd4f7014f2a7,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,d01330f7-9f01-4a98-a0ff-774f829f130f,40,26,9,13,4,25,21,4,2026,2026-05-27 17:39:24.453682+00
9dfe9201-4ff6-49b9-9196-fd4a10b2b808,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,77c07339-55b5-46a3-bbd7-1370625a6cf3,38,24,11,5,8,34,30,4,2026,2026-05-27 17:39:24.558844+00
1d1f90ca-f8d4-43d8-a57d-f44a3237101f,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,38dd072c-fd87-4bb7-aad3-f21218cacc7f,26,24,6,8,10,24,30,-6,2026,2026-05-27 17:39:24.749003+00
33c92f92-4130-4b2d-bab8-2cb080368c01,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,8224e9ed-b09e-445e-b398-67d64f780b01,43,26,12,7,7,40,33,7,2026,2026-05-27 17:39:24.84426+00
38607288-d6e1-4c32-8a96-815d446b212b,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,aff747c7-1fa9-4aa2-8f34-1c899d7201a0,27,26,7,6,13,29,37,-8,2026,2026-05-27 17:39:25.189271+00
6f3e74d9-a390-4790-8bd6-d4aab0515aee,33363f68-fc09-4fc7-941f-4ca6b89d4101,db6bc0c9-32a2-4e61-9cdb-ff50c26b5779,19,9,6,1,2,16,7,9,2026,2026-05-27 17:40:32.722546+00
46c62ad2-638a-4819-8381-4d314b75a685,33363f68-fc09-4fc7-941f-4ca6b89d4101,1dfc5930-3b92-4abf-a8aa-6eb8b9d73ab2,6,9,1,3,5,9,17,-8,2026,2026-05-27 17:40:33.154816+00
4957bbd2-7b53-49b5-911f-2e16e13b22bc,33363f68-fc09-4fc7-941f-4ca6b89d4101,08b54f25-10ac-440d-900d-ae8c8a9d52b0,19,10,6,1,3,13,7,6,2026,2026-05-27 17:40:33.335376+00
43672172-4423-4198-862c-12c794f29225,b01ef2e0-298f-4313-a093-680715e25fec,e2669839-a2b3-4702-848b-796902c73397,29,27,6,11,10,28,34,-6,2026,2026-05-27 17:39:37.559326+00
6169ca98-9349-4747-90e0-9c4010bb90e7,b01ef2e0-298f-4313-a093-680715e25fec,f7d8ab83-ef25-424c-a7b3-e399bcc8cc70,39,25,11,6,8,36,34,2,2026,2026-05-27 17:39:37.874142+00
ef5c0de6-13f0-4e0f-88a6-f61ec16a0eaa,85e98474-9e1e-422a-a371-96f0209b7a4a,cc8990e9-ec35-4c56-8f08-51aa25a603b4,26,27,7,5,15,25,40,-15,2026,2026-05-27 18:43:45.672623+00
c24281e5-46ea-4c36-bd87-f5a99dcec223,85e98474-9e1e-422a-a371-96f0209b7a4a,702f9d8e-e4ef-4f18-8d5d-f4b182f6b300,41,27,12,5,10,37,36,1,2026,2026-05-27 18:43:45.672623+00
5b31c7b6-209f-4747-b506-b469f7974867,85e98474-9e1e-422a-a371-96f0209b7a4a,68548974-2653-4c89-9c9e-45a464eefa62,33,27,9,6,12,32,34,-2,2026,2026-05-27 18:43:45.672623+00
b0a8fabb-828d-4305-ac75-073d4beed600,85e98474-9e1e-422a-a371-96f0209b7a4a,699d407e-e2b6-443f-8094-21d898d39e6a,45,27,13,6,8,37,32,5,2026,2026-05-27 18:43:45.672623+00
ebbbb607-2452-4ad4-9fc8-1f6d34073ef1,85e98474-9e1e-422a-a371-96f0209b7a4a,a66f2071-0159-4e15-8552-980d67fbaf2f,35,27,10,5,12,40,42,-2,2026,2026-05-27 18:43:45.672623+00
73d142dd-1298-4899-ab76-6a4c93572066,85e98474-9e1e-422a-a371-96f0209b7a4a,41c6b305-8433-48ed-a523-b27d937be3c0,25,27,6,7,14,30,38,-8,2026,2026-05-27 18:43:45.672623+00
4d52797a-85f1-4252-92a3-09862cd3c0bc,85e98474-9e1e-422a-a371-96f0209b7a4a,ae347f48-df43-4ab5-ad85-30c1f4e29a02,39,27,11,6,10,39,36,3,2026,2026-05-27 18:43:45.672623+00
bd416637-2dfc-40b3-ba11-c64a2745952b,33363f68-fc09-4fc7-941f-4ca6b89d4101,5caadff5-7aa6-45db-9f14-b20f5079ba92,17,9,5,2,2,12,7,5,2026,2026-05-27 17:40:26.854039+00
3d269efe-ecae-4c2f-abd6-0a3a46f18242,33363f68-fc09-4fc7-941f-4ca6b89d4101,78fe978a-a63c-4cba-99b2-1583bcfc0af4,10,8,2,4,2,9,10,-1,2026,2026-05-27 17:40:27.311907+00
caace284-a7b2-4a21-a3e5-88319ce9f6ef,33363f68-fc09-4fc7-941f-4ca6b89d4101,8604f126-75b4-4410-aeb9-16287dc873a7,22,9,7,1,1,16,4,12,2026,2026-05-27 17:40:27.582524+00
9245d4b3-6590-4754-af7b-38ca390a16a6,33363f68-fc09-4fc7-941f-4ca6b89d4101,c2a6e3f0-967b-426d-9ee5-ab348e0c2e8d,9,9,2,3,4,7,11,-4,2026,2026-05-27 17:40:28.255241+00
71672967-e0d8-451c-82ea-89b8492d7042,33363f68-fc09-4fc7-941f-4ca6b89d4101,f6b8f21a-77ba-4ca0-9a3d-3cc664690f43,12,9,3,3,3,14,13,1,2026,2026-05-27 17:40:28.872614+00
aecc2d2e-e294-4a0f-884c-b20b8f966cbf,33363f68-fc09-4fc7-941f-4ca6b89d4101,a321601d-90f9-478c-82eb-1567e19d4b74,13,9,4,1,4,13,12,1,2026,2026-05-27 17:40:30.659321+00
cf731079-2621-4b90-8a48-7aa973764ccc,33363f68-fc09-4fc7-941f-4ca6b89d4101,e108b412-9e0a-4b57-939d-f5a85b83dd56,18,9,5,3,1,19,15,4,2026,2026-05-27 17:40:31.27471+00
9587c1a1-9438-48e9-a877-302d78ddaef1,33363f68-fc09-4fc7-941f-4ca6b89d4101,04890c3f-bc34-48a2-83be-6794cd4e6ef3,12,9,3,3,3,10,9,1,2026,2026-05-27 17:40:31.534193+00
b50de177-e190-4a14-a980-ea2ebf5c6edf,33363f68-fc09-4fc7-941f-4ca6b89d4101,22bc87d5-64e6-4ceb-a183-8cd971a83f36,3,9,1,0,8,7,17,-10,2026,2026-05-27 17:40:32.722546+00
cc17aadb-39e8-4e5e-ba47-8d1ecd0a2008,85e98474-9e1e-422a-a371-96f0209b7a4a,d88f5997-c030-4133-8035-2dcb0c2aa4ac,34,27,9,7,11,40,41,-1,2026,2026-05-27 18:43:45.672623+00
4174078d-5f90-4850-9a35-e32074b3b764,85e98474-9e1e-422a-a371-96f0209b7a4a,23c0d290-59a4-4097-abfa-6912dcbe639e,37,27,10,7,10,32,33,-1,2026,2026-05-27 18:43:45.672623+00
8bf5f7b5-406a-475e-8ae0-3a8e3c1d71cc,33363f68-fc09-4fc7-941f-4ca6b89d4101,b6e5c717-8a6f-4cb9-af64-42367c4cd5ab,12,9,3,3,3,10,9,1,2026,2026-05-27 17:40:32.883432+00
bb5fa2bf-b3d1-477f-9793-5dfc95662b32,33363f68-fc09-4fc7-941f-4ca6b89d4101,e785d3c9-2b11-40e6-875d-4e2e2c6d10d8,20,10,6,2,2,17,7,10,2026,2026-05-27 17:40:33.154816+00
35902cce-474e-417b-a2cb-a6ec6d4ce8e3,33363f68-fc09-4fc7-941f-4ca6b89d4101,6b50ce8c-7392-4db5-9f7a-a1a9ac443543,6,9,2,0,7,12,21,-9,2026,2026-05-27 17:40:34.016694+00
802bc72e-e1a7-4779-a004-023bea7b6949,85e98474-9e1e-422a-a371-96f0209b7a4a,4f46a157-7bdc-4c1a-b61b-2372156b830a,55,27,17,4,6,42,27,15,2026,2026-05-27 18:43:45.672623+00
b9c1ac5a-1f4d-4fd4-a947-67779e9ef01c,85e98474-9e1e-422a-a371-96f0209b7a4a,b41010d3-24d8-4d32-9817-4a27ea3a8ce6,40,27,12,4,11,34,41,-7,2026,2026-05-27 18:43:45.672623+00
b7e3f224-d2ec-462c-bb77-020f076d1ad7,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,802bebc4-4a2d-4e1b-92be-d897404d91a2,43,25,13,4,8,32,26,6,2026,2026-05-27 17:39:18.226535+00
0f1ce29d-f314-4712-bcb7-58285df17cc3,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,bbe1ba48-6aab-4392-afac-f74629937390,35,24,10,5,9,30,27,3,2026,2026-05-27 17:39:23.864386+00
431a0d70-fb3a-46fe-83d9-97b736d38736,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,1945cd3c-6ca2-4218-af62-3ac6e4173ec4,42,26,11,9,6,35,29,6,2026,2026-05-27 17:39:25.096096+00
32fa4360-a166-4c30-ad8a-2e2c3e733c8e,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,726211bb-01c9-4c66-bc99-21266f7e0e28,12,25,1,9,15,22,50,-28,2026,2026-05-27 17:39:25.28288+00
71332bf8-26aa-411d-88bb-dd92e8ae796e,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ae45200c-edce-4896-a633-0fd29ff3e5d3,25,25,6,7,12,27,38,-11,2026,2026-05-27 17:39:26.833585+00
10e9654e-b5a9-4e71-ae68-3aaf8347152c,c6633490-aa31-4fe7-a342-42bfe744343b,8c674111-5fd3-4589-a926-dea91944c3f1,53,27,15,8,4,44,26,18,2026,2026-05-27 21:06:42.887934+00
cf88d008-cb6f-4cd8-97fd-15f437e7648d,c6633490-aa31-4fe7-a342-42bfe744343b,c7706623-96cf-427e-812a-30e49c690c69,27,27,6,9,12,31,40,-9,2026,2026-05-27 21:06:42.887934+00
5a1dd1e8-2a77-43fa-a447-cd76cc31808e,c6633490-aa31-4fe7-a342-42bfe744343b,3662947f-56d8-456a-8972-75dee6332e38,32,27,8,8,11,36,35,1,2026,2026-05-27 21:06:42.887934+00
7fbf897b-468e-4483-a71e-cbbeb2be6e44,c6633490-aa31-4fe7-a342-42bfe744343b,388640d0-7a3d-4365-b98a-b1c46c5c2f79,39,27,11,6,10,35,37,-2,2026,2026-05-27 21:06:42.887934+00
ea47d42f-89d5-4c0f-92e2-3bc6c0964a37,c6633490-aa31-4fe7-a342-42bfe744343b,d57a260b-11d7-4ddd-baa4-66a3ce56bdb9,30,26,8,6,12,28,33,-5,2026,2026-05-27 21:06:42.887934+00
9a95372b-dc62-4ba0-9a85-010ddf6d9233,c6633490-aa31-4fe7-a342-42bfe744343b,c60af403-73b8-467e-b999-0590d10a47f9,41,27,10,11,6,39,33,6,2026,2026-05-27 21:06:42.887934+00
0c7dddd9-9078-4c59-9270-b1c04360a7de,c6633490-aa31-4fe7-a342-42bfe744343b,8b0e91ca-fa06-466f-9a3a-851738794f12,43,27,13,4,10,39,33,6,2026,2026-05-27 21:06:42.887934+00
18168105-f158-441f-a083-b0818bafd527,c6633490-aa31-4fe7-a342-42bfe744343b,491d9474-68a6-4cd4-be2f-5b1451170c60,33,27,9,6,12,38,38,0,2026,2026-05-27 21:06:42.887934+00
03283179-e685-4159-a419-88b3b6322b16,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,621b10fa-abcb-4afd-a9d9-22abe36cdb32,35,26,9,8,9,29,26,3,2026,2026-05-27 17:39:24.651612+00
cb7c9adb-e866-4847-a4eb-2e453f9c133b,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,6ad8ca44-353e-49bc-8c86-92611c3eb000,45,26,13,6,7,41,30,11,2026,2026-05-27 17:39:24.749003+00
02adde77-a05e-466f-9f27-7d1a6d883ff0,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,445dae24-c049-44da-9751-717944e7dc9e,19,25,5,4,16,25,43,-18,2026,2026-05-27 17:39:26.461308+00
6debd37c-35d4-4919-8d70-c9d1414b2212,33363f68-fc09-4fc7-941f-4ca6b89d4101,1a211217-a85f-453c-be3f-72f89fe64f94,13,8,4,1,3,11,9,2,2026,2026-05-27 17:40:26.854039+00
383c68ff-8cf9-43bb-9400-0bc0e68e660f,33363f68-fc09-4fc7-941f-4ca6b89d4101,5a52821c-780f-41b9-a8d2-c3a2ea06a61d,5,9,1,2,6,5,13,-8,2026,2026-05-27 17:40:27.928695+00
ec954927-7206-4247-8c19-442ced9c8aed,33363f68-fc09-4fc7-941f-4ca6b89d4101,ace884f7-8e93-4515-97a7-58aa0bf1a9ae,9,9,2,3,4,7,10,-3,2026,2026-05-27 17:40:27.928695+00
518c883f-4cad-4aeb-9217-940834230862,33363f68-fc09-4fc7-941f-4ca6b89d4101,97e4c6aa-fc84-4c8b-a0ed-c36ba8a95900,19,9,6,1,2,17,9,8,2026,2026-05-27 17:40:28.466735+00
7cf6ceef-0bd7-4b71-a29a-280d69e9b7ba,33363f68-fc09-4fc7-941f-4ca6b89d4101,c622bb95-e540-467a-8505-d4ac963f43df,9,9,2,3,4,10,15,-5,2026,2026-05-27 17:40:28.872614+00
d1095a11-d2f1-441f-91f3-baac1884087e,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,a1e0ccca-acb7-487c-a461-f59ca6a8e1f0,47,27,14,5,8,36,32,4,2026,2026-05-27 19:58:50.14721+00
ba5b397b-2cb9-4113-9c82-f668c40746c5,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,92b95421-321e-404c-8b19-d4575c8b2c7b,24,26,6,6,14,28,42,-14,2026,2026-05-27 19:58:50.14721+00
be55178d-1173-4320-9fe6-ed93ab6d6dab,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,eb0716a5-1e29-4ee4-b0f8-e75fcf8d3ec9,30,27,8,6,13,27,34,-7,2026,2026-05-27 19:58:50.14721+00
0a0d2454-d29b-4c86-b4bc-4f56fca4823a,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,675ff650-fd41-4dc8-ba62-671f05dc014b,39,27,11,6,10,34,29,5,2026,2026-05-27 19:58:50.14721+00
4ced1de2-00f6-4c47-85d9-2a70f79120a8,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,1deca4b1-8348-41b0-8abf-b3b30af61021,30,27,8,6,13,27,32,-5,2026,2026-05-27 19:58:50.14721+00
e8eddd84-fd50-486a-aa4a-91517d798540,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,9f70ce0b-2839-47ad-931d-874c43304ed6,38,27,10,8,9,41,37,4,2026,2026-05-27 19:58:50.14721+00
cbf9df1b-b319-4a8b-a4ed-faba2708599c,c8fd86b1-50fd-4dd0-aa63-576d3028bf2e,f487cc95-5b79-4b5f-b8c4-9dbbf7eafbf5,27,27,6,9,12,28,36,-8,2026,2026-05-27 19:58:50.14721+00
54c9e5c6-d257-4825-af04-1dd6f006dbfe,e7a86a61-9a63-45ad-9e1b-a76dee440860,847284fe-eb50-42e0-b086-106a47fac339,38,27,11,5,11,28,30,-2,2026,2026-05-27 21:06:46.34373+00
4bb84339-9775-45cb-b532-847d35b55195,e7a86a61-9a63-45ad-9e1b-a76dee440860,8cf3fe99-168d-48c1-adc1-3734ac16d594,47,27,13,8,6,33,22,11,2026,2026-05-27 21:06:46.34373+00
01fcef5f-03b9-4adb-a39d-d36ad7d3181d,e7a86a61-9a63-45ad-9e1b-a76dee440860,76792390-abf2-48a0-8a55-818d50431b52,34,27,9,7,11,36,35,1,2026,2026-05-27 21:06:46.34373+00
6de7606b-03b5-47fb-9ba7-95ac532d03fd,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,1af5786a-f297-4d43-8bb2-e7e016fbf81a,47,25,14,5,6,41,24,17,2026,2026-05-27 17:39:22.140009+00
5c9ae050-7ec2-405d-bb04-ddd36963afe8,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,60410f7e-3f3a-405e-a814-fc3db81afa52,37,25,11,4,10,34,31,3,2026,2026-05-27 17:39:22.438833+00
0551134a-59e5-4a47-8328-d2b8e65b5d55,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,67b44376-00d2-46c6-bba2-27560ee476be,52,25,15,7,3,37,19,18,2026,2026-05-27 17:39:23.156363+00
