id,league_id,match_id,title,content,category,importance,created_at,image_url,template_key,metadata
5117c23f-d639-45b2-a681-69d5d6a60e11,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Tudo igual: Inglaterra Bot 55 0x0 BOT Premier League 9,"Em um jogo de tirar o fôlego, o BOT Premier League 9 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
1db1c26f-6073-49f0-8bd5-0a44b6a6e1c2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
9e785550-c494-40f8-a1f8-0f43d19575d8,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Inglaterra Bot 42!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 42 mostrou superioridade. Destaque para os gols de Emanuel Coelho.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
0cfd91a6-b70c-44a9-82b1-4b21d411a244,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Precisamos de reforços pra ontem!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
0fd63a4b-3619-4e5f-ac83-0c9e104d7893,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Inglaterra Bot 45 domina e vence!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 45 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
119b6483-0cfa-4aad-b040-a3631bbf59a8,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
839771bb-9df3-4ffa-b917-d622fabb9240,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Arsenal domina e vence!,"Em um jogo de tirar o fôlego, o Arsenal mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
20288362-f7e7-432c-bbbe-b4bba7a160b9,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
b6f25fb9-48c9-4474-a8f0-7c10fda74fe9,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Inglaterra Bot 56 domina e vence!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 56 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
8cfbe7cc-0a69-4305-8d1e-48c04daa7670,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
e213ee3c-f814-4dd7-9ec3-8d34c489f6a1,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Palmeiras!,"Em um jogo de tirar o fôlego, o Palmeiras mostrou superioridade. Destaque para os gols de Levi Farias, Guilherme Lopes.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
c4ce7f21-0251-43f0-bc28-ea92e3c21ca8,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
5eed048b-a8df-4f2b-b3ea-6cc338b25192,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Inglaterra Bot 52 domina e vence!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 52 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
3ac01a10-0a26-4c34-9a8a-c1c40f78275d,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Precisamos de reforços pra ontem!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
89b2e585-b7fd-4392-8aa2-376b648ce105,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Tudo igual: Flamengo 2x2 Manchester City,"Em um jogo de tirar o fôlego, o Manchester City mostrou superioridade. Destaque para os gols de Edson Xavier, Isaac Santos.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
c60792ce-9001-4a18-87df-d9fe61b25f0a,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
9ebcf11d-faf1-4626-aea1-e238b26d73f9,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Inglaterra Bot 7!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 7 mostrou superioridade. Destaque para os gols de Igor Pinto, Antônio Teixeira.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
8dc99931-c77d-4503-8668-f98e4170e8e5,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Precisamos de reforços pra ontem!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
14654f10-9044-49b0-98cd-0f1475a00d7f,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Tudo igual: Inglaterra Bot 47 1x1 Flamengo,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de Vinícius Coelho.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
b9bb6259-7ea8-42d8-8811-34c44c0591f9,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
677dc045-5ab9-4b3f-9c9e-a9dd0e86a2b7,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Tudo igual: Flamengo 3x3 Inglaterra Bot 6,"Em um jogo de tirar o fôlego, o Inglaterra Bot 6 mostrou superioridade. Destaque para os gols de Allan Farias, Paulinho Rodrigues.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
80cfdb16-0c0c-4ffa-84c1-af67ff5a373d,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
d6e019b9-798a-4964-a6f7-3f79ef57797f,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do BOT Premier League 8!,"Em um jogo de tirar o fôlego, o BOT Premier League 8 mostrou superioridade. Destaque para os gols de Isaac Monteiro.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
4efd6d04-3a08-43bd-9f48-0c4f6bc5ed19,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
8b8a3e75-58bc-4c8e-9967-ee5af77ad9b3,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Flamengo!,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de Yuri Araújo, Vanderlei Rocha.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
05913b1d-43b8-4f75-81a8-10e6be4749d6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
57edbef6-b570-42c8-9c75-27824a09e142,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Inglaterra Bot 48 domina e vence!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 48 mostrou superioridade. Destaque para os gols de Yuri Azevedo.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
13c57389-7304-412a-9a40-0b3bfaec5931,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
564f4c4b-639b-4142-8fe0-2b28747d91e2,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Inglaterra Bot 50 domina e vence!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 50 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
634395b3-43e8-4ebc-a433-07c196f14044,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
bb3859f4-b3e4-4209-b1a0-c9d26585840a,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Tudo igual: São Paulo 0x0 Palmeiras,"Em um jogo de tirar o fôlego, o Palmeiras mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
a4d60735-6d14-43a2-b353-afd59926bb8c,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
287bbf34-47e2-48bf-898e-9d1aa7f947c0,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Flamengo domina e vence!,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de Renan Braga, Reinaldo Ferreira.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
71523dba-7e7a-413e-9d73-d90df5d767aa,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
5c678fa9-1707-4547-8e4e-97c29a8fd433,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Inglaterra Bot 40!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 40 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
bfb5aaa8-31e5-4fa6-b486-58e77bcf10f7,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Precisamos de reforços pra ontem!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
6f4c749a-7e5f-4104-8d8c-60de7bf5ed94,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Inglaterra Bot 61!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 61 mostrou superioridade. Destaque para os gols de Yuri Silva.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
aeb95b4f-c950-4fa2-bb8b-5dd867c4e8eb,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
33967161-3751-4a6b-a47a-4bf852443e63,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Inglaterra Bot 59 domina e vence!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 59 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
bbce3497-4886-4333-aff2-c791fac57ed6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
27f46696-40fd-40b0-89ba-6ff7ab6e1a3d,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Tudo igual: Inglaterra Bot 57 2x2 Liverpool,"Em um jogo de tirar o fôlego, o Liverpool mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
cc2491a2-7c9b-48e3-a2e7-f122765434e6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
49e3f1c2-30d0-4865-b396-6d3370ffa5e3,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Palmeiras!,"Em um jogo de tirar o fôlego, o Palmeiras mostrou superioridade. Destaque para os gols de Guilherme Moreira.",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
28b97656-46fe-4bdb-b835-41a87cb001c6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
6cdd5885-8e89-49e2-b073-65795ec3789e,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Show de bola do Inglaterra Bot 53!,"Em um jogo de tirar o fôlego, o Inglaterra Bot 53 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:45.777921+00,,,{}
c8d0d948-32b4-44d2-bde9-39f41abfb955,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,,Voz da Torcida,Precisamos de reforços pra ontem!,fan_reaction,1,2026-05-16 01:13:45.777921+00,,,{}
93817760-b1be-452b-b608-94bdb74371e3,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,São Paulo domina e vence!,"Em um jogo de tirar o fôlego, o São Paulo mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
dfaed7e0-e4e1-449c-aa00-b98114e21fb1,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
35a2f336-b681-4a02-abca-b3dcbf180f54,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Tudo igual: São Paulo 2x2 BOT Serie A 5,"Em um jogo de tirar o fôlego, o BOT Serie A 5 mostrou superioridade. Destaque para os gols de Renan Duarte, Sidnei Tavares.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
3028078a-0c40-4c22-ac84-d90ae320a3f2,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
dd750ba6-ae8a-48e3-93ce-5cb7d3274a92,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Itália Bot 58 domina e vence!,"Em um jogo de tirar o fôlego, o Itália Bot 58 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
c38f573b-866a-40e6-bacd-2f18ff88625c,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
8c7d0448-e7fe-4e0c-ae8c-d3ca224fbb59,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Tudo igual: Flamengo 0x0 Flamengo,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
0d3fd7ca-1031-4c79-8cdc-ee3b0e39b6a9,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
979b43a0-e831-424c-a9f6-81f4a66722ae,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Palmeiras!,"Em um jogo de tirar o fôlego, o Palmeiras mostrou superioridade. Destaque para os gols de Paulinho Reis.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
d3161c7f-c159-4f24-b61b-ae23fe9d059a,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
4887ae83-47d1-4087-8782-62c50b938a41,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Itália Bot 59!,"Em um jogo de tirar o fôlego, o Itália Bot 59 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
467fb0a1-a685-4742-8742-788409132dfd,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
2d270661-b547-4f89-aa56-c8160155580e,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Itália Bot 61!,"Em um jogo de tirar o fôlego, o Itália Bot 61 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
f26a472f-518a-49e4-b29f-2b979094020a,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
65ffe3f2-4773-47cb-8ea0-ede05be697b7,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Palmeiras!,"Em um jogo de tirar o fôlego, o Palmeiras mostrou superioridade. Destaque para os gols de Murilo Vasconcelos.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
14b55ba2-b7fa-4b1e-ba3b-e788dfbf92e4,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
818fc4e3-b8dd-4dd8-b593-86cab2aba37d,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Inter de Milão!,"Em um jogo de tirar o fôlego, o Inter de Milão mostrou superioridade. Destaque para os gols de Leandro Nascimento, Yuri Silva.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
e80e5a4c-fa37-4620-8b4b-18f769f45355,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
b6054cb4-00d0-4127-98be-fba84ba6f1ed,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Tudo igual: Palmeiras 0x0 Itália Bot 7,"Em um jogo de tirar o fôlego, o Itália Bot 7 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
e79c6458-5c90-4946-b1b2-a921f0da8870,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
5688508b-2fbe-4482-af4f-26b65a285277,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Tudo igual: Itália Bot 56 2x2 Flamengo,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
cba68f05-67c4-4fb0-9bbf-04e30cd8c58a,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Precisamos de reforços pra ontem!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
f94c105b-34a0-4961-99bf-ef68f73b0e4a,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Flamengo!,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de Noah Ramos, Renan Pires.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
93587694-e5ca-4246-94f4-50450585ec61,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Precisamos de reforços pra ontem!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
0d9aea1f-a802-43a9-8974-55b9ae491919,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,São Paulo domina e vence!,"Em um jogo de tirar o fôlego, o São Paulo mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
235eb455-8e8c-46b4-8363-2cd984ba65ca,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
2280e93b-b02f-4ce7-918f-edde54d1e3b5,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do São Paulo!,"Em um jogo de tirar o fôlego, o São Paulo mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
379013f9-d0e6-4501-b0fb-c79afac27b05,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
53d42102-e976-4d32-afb1-6d6b3fe19899,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Milan!,"Em um jogo de tirar o fôlego, o Milan mostrou superioridade. Destaque para os gols de Willian Medeiros.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
a94b9591-b660-4056-9eb3-899ce6d486da,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
2c88a842-f310-4560-b348-c94ef9e25b0d,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Flamengo!,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
e4ca7081-3c14-48bc-b3f2-8f2ff1e7aab9,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
75d39b3a-ed27-4721-87d1-c0ebec964162,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Itália Bot 4!,"Em um jogo de tirar o fôlego, o Itália Bot 4 mostrou superioridade. Destaque para os gols de Rodinei Freitas.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
8f390729-091b-42de-8439-b9887903e56c,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
95009f16-ebef-4532-9db3-1af11ec3b580,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Palmeiras!,"Em um jogo de tirar o fôlego, o Palmeiras mostrou superioridade. Destaque para os gols de Levi Borges.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
d7594072-9f85-44fb-881b-8eeacd7d1612,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
1759aafe-a414-4e67-ab9b-3f8c9b225ea8,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Flamengo!,"Em um jogo de tirar o fôlego, o Flamengo mostrou superioridade. Destaque para os gols de Lucca Alencar, Marquinhos Guimarães.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
1ee04281-52d8-4df6-8dc8-70658ba7366b,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
0e81cb9e-96bc-4de4-a3a8-2b16eaa32fa0,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Show de bola do Itália Bot 48!,"Em um jogo de tirar o fôlego, o Itália Bot 48 mostrou superioridade. Destaque para os gols de Fernandinho Barbosa.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
6d045ec5-33ea-4b32-a43b-3af8da8f5699,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,O craque do jogo foi absurdo!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
55c09ec7-68d1-47e9-9d56-f09fb5ff0925,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Palmeiras domina e vence!,"Em um jogo de tirar o fôlego, o Palmeiras mostrou superioridade. Destaque para os gols de Rafael Santos, Yuri Carvalho.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
39adf1ea-2815-4ad9-89d8-f3029fe357c8,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
ef7f4ff2-e676-4cfa-9d66-d148a9944821,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Tudo igual: Itália Bot 52 0x0 BOT Serie A 4,"Em um jogo de tirar o fôlego, o BOT Serie A 4 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
daef6eb7-ea17-4582-88ab-c3f88bf3b0e0,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
cd801117-3470-43c6-8e9c-44afa3fe0680,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,São Paulo domina e vence!,"Em um jogo de tirar o fôlego, o São Paulo mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
df36e078-15a3-499d-aa55-14237145bdb8,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
c20df736-6a7e-4796-a1a3-66c59249afb8,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Itália Bot 53 domina e vence!,"Em um jogo de tirar o fôlego, o Itália Bot 53 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
1f082c89-f259-4039-b880-f11d531bac80,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
94d28c76-d857-43d9-8d99-d58d3a54a0e4,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Inter de Milão domina e vence!,"Em um jogo de tirar o fôlego, o Inter de Milão mostrou superioridade. Destaque para os gols de Willian Tavares, Ronaldo Castro.",match_report,1,2026-05-16 01:13:48.187342+00,,,{}
d179269d-6e48-4ae0-bbb8-71c694061706,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,,Voz da Torcida,Essa vitória lava a alma!,fan_reaction,1,2026-05-16 01:13:48.187342+00,,,{}
7d721a9f-3542-4a32-9ef2-899467a6cc31,7c63df6b-bd80-4245-9129-e90193879589,,Show de bola do Bayern de Munique!,"Em um jogo de tirar o fôlego, o Bayern de Munique mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:50.593819+00,,,{}
a599faa5-0de5-499e-81a8-205f6fdee32e,7c63df6b-bd80-4245-9129-e90193879589,,Voz da Torcida,Que jogo meus amigos!,fan_reaction,1,2026-05-16 01:13:50.593819+00,,,{}
ffb2e0d6-e34e-4246-aaf5-07c36f01e45b,7c63df6b-bd80-4245-9129-e90193879589,,Tudo igual: Alemanha Bot 59 1x1 Alemanha Bot 8,"Em um jogo de tirar o fôlego, o Alemanha Bot 8 mostrou superioridade. Destaque para os gols de Antônio Pereira.",match_report,1,2026-05-16 01:13:50.593819+00,,,{}
fa21beb8-ab9f-47d6-99f2-132de37f8348,7c63df6b-bd80-4245-9129-e90193879589,,Voz da Torcida,Esse time me mata de orgulho!,fan_reaction,1,2026-05-16 01:13:50.593819+00,,,{}
1472232e-e956-4a9f-8264-db6bcfd5d002,7c63df6b-bd80-4245-9129-e90193879589,,Show de bola do Bayer Leverkusen!,"Em um jogo de tirar o fôlego, o Bayer Leverkusen mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:50.593819+00,,,{}
73687338-c259-4eb3-800e-701e2941eb6a,7c63df6b-bd80-4245-9129-e90193879589,,Voz da Torcida,"Técnico pardal, mexeu mal demais.",fan_reaction,1,2026-05-16 01:13:50.593819+00,,,{}
54be07be-4da2-467e-bfbd-d07b526f8466,7c63df6b-bd80-4245-9129-e90193879589,,Alemanha Bot 61 domina e vence!,"Em um jogo de tirar o fôlego, o Alemanha Bot 61 mostrou superioridade. Destaque para os gols de .",match_report,1,2026-05-16 01:13:50.593819+00,,,{}
