id,league_id,user_id,club_name,club_logo,points,wins,draws,losses,goals_for,goals_against,played,reputation,joined_at,budget,is_bot,bot_strength,country
24503098-396c-4b58-ab7a-50b9fab2f451,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,ba19b4e7-57bc-4d35-957a-bc9832bbe5c2,Nacional Bela Vista,⚪,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,81,Brasil
d9f86dd5-77db-45f3-9437-050550fc0e05,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,a01fce15-d424-45a5-a374-be081eb5efb4,Sporting Cruz Alta,🟣,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,81,Brasil
5a993658-cee8-47ad-9688-1b3a66082d7b,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,d73ee4dd-8fec-4b3c-8293-04c5b0ed7b73,Racing Santo Amaro,🟠,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,85,Brasil
7f43984c-7b82-49e1-939c-1a8fd8aff6a2,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,6ba9daa0-3d9c-489b-ae89-ba22309aee1a,Olimpia Jardim,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,89,Brasil
82a10e55-ac7b-450e-b1cf-aa3e90583773,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,44b7e476-d651-4369-bb2e-b6bb97b7e12f,Estrela São Miguel,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,82,Brasil
cde65f91-ceb4-4799-b5be-c2d658244f27,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,48800d18-ce39-40e2-bc80-b1ca4e4070eb,FC Boa Vista,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,77,Brasil
a5697c36-8056-4e9a-80b2-fae295d195dd,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,1102821f-3997-4c9b-b0a2-235d6352ac51,SC Alto da Serra,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,84,Brasil
83f080d0-247f-445b-9ccb-e84d9ce0f24e,05c592cb-5979-47b3-8dfe-47339b7e8eaf,59baf131-b5c7-4f96-9b44-995b69a7ebb0,SC Alto da Serra,🐺,0,0,0,0,0,0,0,50,2026-04-29 23:00:03.531591+00,1000000,t,61,Brasil
00da883d-3bff-4121-9b9f-7c56f940e7e3,9d38ff34-2e8b-4475-aee7-b8479df3a6b4,89def6d6-910e-467d-9f76-92ee8452b596,Racing Alto da Serra,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.760891+00,1000000,t,59,Brasil
6f13092d-83f1-47ec-a52c-c4b0875aa9de,9d38ff34-2e8b-4475-aee7-b8479df3a6b4,231b1d34-d11c-4fc8-9a45-33aaa7872a89,Olimpia Morro Alto,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.760891+00,1000000,t,50,Brasil
d8aa7e60-02f2-4551-978a-7af63cef98f8,9d38ff34-2e8b-4475-aee7-b8479df3a6b4,79393c1b-027b-48ac-8137-96a4405b981d,Estrela Ponta Grossa,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.760891+00,1000000,t,47,Brasil
6a3817fd-093d-4a69-814a-750c7df65a5c,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,3bec5554-13cb-44de-b678-45718f617015,SC Sol Nascente,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,77,Brasil
36bf60f2-1221-419c-ac85-f43108998896,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,2f761ffb-c1e7-47af-9a64-db6a7ceb76cf,AC Vila Rica,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,86,Brasil
a1947419-5b9f-448a-9557-83c8124f4d1f,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,fc4dfae9-f59d-46a1-8e20-3b8a2a7d0c7d,Clube Rio Claro,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,89,Brasil
8c6c7af5-c5f4-4d15-98f3-11f74cfce249,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,50c1e235-1054-437c-9b89-84ad47ba1cb6,Atlético Campo Grande,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,78,Brasil
f2734d80-48be-4e64-8984-3e7642febe84,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,de611cc0-9a2b-4c86-abe0-59b535c20d67,Esporte Serra Alta,🔴,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,88,Brasil
1d53a975-c188-48df-8f8b-a914297a5778,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,96bc6979-ca65-4454-a756-e969f0d24996,Sport Vale Verde,🔵,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,90,Brasil
c46558bd-17e0-4968-81ed-d7499b2858fb,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,81cae3d1-2c6e-432a-b487-aa7b7cce1eeb,União Pedra Branca,🟢,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,83,Brasil
2a253ce3-dff5-4cb6-9765-37b92e410e7b,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,94c3b889-69ca-4da1-ac12-657328960bef,Real Lagoa Santa,🟡,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,82,Brasil
279a4a59-2db4-424e-a2f8-1695b38edb3d,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,74a7e010-df3f-4187-928f-66c1130af198,Inter Porto Alegre,⚫,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,89,Brasil
81588d22-4f71-441f-acf4-eea0bf6adf85,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,f5567628-53eb-4211-a19b-6d492235e451,Nacional Bela Vista,⚪,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,75,Brasil
719483d8-cb26-40d5-8322-304d4931fcfb,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,86945782-6832-412c-9deb-52fdf887a965,Sporting Cruz Alta,🟣,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,80,Brasil
0458eb9f-242f-479a-b537-ca982960ca12,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,6ba114a1-3281-41e1-8f92-b27f682e81fb,Racing Santo Amaro,🟠,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,84,Brasil
5e4f0063-a275-48fc-9d42-72343e7bc6c9,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,fa9695ee-efd9-4448-aa8a-115b7fb04cea,Olimpia Jardim,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,78,Brasil
99883716-3b19-425c-927a-d979366e2035,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,837ed2bd-0e59-4ee7-b80f-e21a1e1ccdb2,Estrela São Miguel,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,89,Brasil
dced93ce-f77c-4328-8faa-e2646fc5301b,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,6910ebdd-703b-4b7f-8335-6997d2ca3191,FC Boa Vista,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,75,Brasil
fbe42fb1-300a-456c-b4d1-0da9fb96e10c,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,dcfdf00b-60d1-40cb-8764-b9d20068c376,SC Alto da Serra,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,86,Brasil
53ac432a-ee5d-466d-858d-f63fd8b34537,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,62f00b92-1571-46dc-b949-c0abfadd6308,AC Morro Alto,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,76,Brasil
c25e97b2-7ae8-45ff-91a0-01cbd88024be,ccb95e4c-2890-4f28-8c47-abfc9f82e1ee,96a98bce-c6e5-4b17-af47-634bea6281f5,EC Ponta Grossa,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.781653+00,1000000,t,75,Brasil
c219067f-79a2-43e9-a1a8-38d8fcedf6ab,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,49e82fd7-3674-4b97-84c1-acc6d4302de2,AC Morro Alto,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,88,Brasil
c861b585-2bda-40da-96cf-c708d01f832c,adff1a74-22f5-4ce3-8d6c-539e07c47bbc,0db2add3-8a10-4ffc-9c44-0889d02e5d64,EC Ponta Grossa,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.219255+00,1000000,t,79,Brasil
f7a8f7d3-a4a4-4f0a-a31b-80f6687d1e0a,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,c4e7a6fa-1158-4615-b797-b23a1933e934,Nacional Vale Verde,🔵,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,76,Brasil
126811a2-cd46-4b6c-a167-82fe354e92f4,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,59b91a7d-4d8e-468d-8134-3ac12e86a3e7,Sporting Pedra Branca,🟢,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,70,Brasil
e3e9858a-1396-4df6-b26c-c26f9ca7a78a,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,3caf608d-57dc-41f3-ab41-4b13bf597585,Racing Lagoa Santa,🟡,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,78,Brasil
877dc6fc-d25e-41ce-9ab5-cc00cf4fffef,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,1c2edebe-8068-4e7c-beef-f9e79fcac5a5,Olimpia Porto Alegre,⚫,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,65,Brasil
97058b79-502c-4287-a6d6-6e8e5d9c0c10,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,944ff4a2-3571-426d-afca-6c6351e00ad1,Estrela Bela Vista,⚪,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,80,Brasil
52516422-371c-4284-9ddd-37d8958a4125,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,347f35ab-5eb8-4f96-bed0-7c0018caabf6,FC Cruz Alta,🟣,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,73,Brasil
965dba74-4425-4ac4-baa9-bfcfda9ddf84,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,d855f108-5845-46e3-9279-97489d7bfa60,SC Santo Amaro,🟠,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,74,Brasil
a310c32f-9248-478c-b6e1-86b1a6b650a6,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,cbfcd622-4333-44bf-9754-64899b376ac4,AC Jardim,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,71,Brasil
9a6a2b25-8c57-4ff5-95ab-9e10e45289b6,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,9d91b1b7-186c-4552-a07a-94d473710b55,EC São Miguel,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,77,Brasil
8f73293c-02ab-4e13-9e06-4207cd3a6cee,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,bb525739-3e7c-4b3d-8748-6a47bdf0817c,Clube Boa Vista,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,71,Brasil
b13ab8c8-961a-4828-bb53-3b632a47936e,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,b235291a-647c-487a-8f65-7197483d06a8,Atlético Alto da Serra,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,70,Brasil
c032eb03-f2f5-41c5-8f28-c0831dc0ed3e,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,908283bf-1a93-459a-8de2-0ca4267980f9,Esporte Morro Alto,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,66,Brasil
5af55d72-3b16-4e49-9f29-8a35dcdb1566,1a7f6c73-14a7-43ab-bc09-a1ce4b4f7ba0,72693043-0113-45c8-b6de-bab68dcb526a,Sport Ponta Grossa,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:08.30555+00,1000000,t,73,Brasil
830732e4-626d-48ef-aba3-2caf115fb254,9202e86c-8eb3-442d-b889-923f76b781be,cbe16fe2-f334-43af-ae06-f4cd94d67b31,União Nova Esperança,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,60,Brasil
2c1cde51-7e9d-41c2-8d7c-d6f988c3b9c1,9202e86c-8eb3-442d-b889-923f76b781be,60cdb14a-f4f0-4490-8552-8a0ff1dd1644,Real Sol Nascente,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,62,Brasil
b9209c03-04fa-4aa8-b2c0-9dc3afef1303,9202e86c-8eb3-442d-b889-923f76b781be,74155f89-c9fb-46d9-88a9-ec89ac4f0b33,Inter Vila Rica,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,58,Brasil
a172b792-c895-476e-a21d-eaf7eab00cbb,9202e86c-8eb3-442d-b889-923f76b781be,216ce8ed-f489-4201-ad5c-e77e3ea4a72d,Nacional Monte Azul,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,61,Brasil
4c42a2f9-b381-4c53-b147-d0abefa77f36,9202e86c-8eb3-442d-b889-923f76b781be,5e619e54-115d-4d81-88db-76767f478823,Sporting Rio Claro,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,57,Brasil
1133ebb3-1e2c-4e05-b108-9da56efbaca2,9202e86c-8eb3-442d-b889-923f76b781be,17f1c48c-6cc2-4265-ad1f-c0e804d17b0a,Racing Campo Grande,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,70,Brasil
19fafedd-6ec8-40a0-9758-5e54b4df5b24,9202e86c-8eb3-442d-b889-923f76b781be,d70ffb50-16fc-4272-9b46-c8c881ec19f8,Olimpia Serra Alta,🔴,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,65,Brasil
1e7a7c99-1bd4-4729-8c64-ac575080848b,9202e86c-8eb3-442d-b889-923f76b781be,194bc138-5e4c-4e6a-8b7a-27eacc5e11ec,Estrela Vale Verde,🔵,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,61,Brasil
b650be0a-ba44-4075-8190-0b4b91131fd0,9202e86c-8eb3-442d-b889-923f76b781be,9bc80adc-9ebe-4b78-8ef1-2d52026e5912,FC Pedra Branca,🟢,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,68,Brasil
bfd97dcc-53bd-4f52-adbf-75e9ae9a81c9,9202e86c-8eb3-442d-b889-923f76b781be,643c3044-8b6c-4fb8-b3dd-68baaef99837,SC Lagoa Santa,🟡,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,65,Brasil
b29baff4-e58b-420f-be2b-7c1f605f7f97,9202e86c-8eb3-442d-b889-923f76b781be,30ad2337-1b36-47aa-ad6d-9f8504e4c0f9,AC Porto Alegre,⚫,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,60,Brasil
252ec446-7874-4adc-8fcf-f7ab2b922b40,9202e86c-8eb3-442d-b889-923f76b781be,c02fcb92-2247-4064-8ba9-5284008c5615,EC Bela Vista,⚪,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,60,Brasil
209ccf17-9327-442d-b2b3-4a40d55c3954,9202e86c-8eb3-442d-b889-923f76b781be,1022222c-797c-4e52-9b62-9d745d99158b,Clube Cruz Alta,🟣,0,0,0,0,0,0,0,50,2026-04-30 23:00:09.041571+00,1000000,t,70,Brasil
b86ef5e4-c3e0-45e1-a62e-f078e86b03b6,05c592cb-5979-47b3-8dfe-47339b7e8eaf,c7f829a5-d618-45b0-bfa7-cbda5916e23b,AC Morro Alto,🦁,0,0,0,0,0,0,0,50,2026-04-29 23:00:03.556618+00,1000000,t,80,Brasil
1bb2fb07-694d-4841-bbe7-d2144f2e4768,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,ec81e6ab-28f7-4dc3-aee1-640ad3716c9b,Esporte Serra Alta,🔴,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,77,Brasil
5e766f16-1039-484f-9b12-a903c64a2dc3,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,ad162c74-fe7d-44cf-bbc1-6bb27a435a17,Sport Vale Verde,🔵,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,83,Brasil
8043042e-ee61-4225-97c8-1edc0c7bd873,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,d9406f7d-caa0-45bc-a748-9d2cf028961b,União Pedra Branca,🟢,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,90,Brasil
bb4016a1-af0e-4425-b05e-8942f21c7873,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,4a89c79b-4982-47f6-a9b2-ee529b930c49,Real Lagoa Santa,🟡,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,81,Brasil
73623b6a-dfea-4e21-8068-b4cad771ea2f,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,1e7ea29b-b9ac-4a3c-b353-36e85d26c7c1,Inter Porto Alegre,⚫,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,86,Brasil
db22c388-79c9-438d-983b-d55bc58bc888,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,4f88893c-9ce2-47b8-a652-d0155cc302f7,Nacional Bela Vista,⚪,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,89,Brasil
c9e6d975-359e-4e23-867a-a646ce5ea4be,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,11a6cb2d-1f0b-47f7-8a6d-6271c5d11245,Sporting Cruz Alta,🟣,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,87,Brasil
35883223-d7f7-4e17-bfa2-cf2492ea319e,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,1eff892e-0d6f-44d6-a326-1609f025a2d8,Racing Santo Amaro,🟠,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,85,Brasil
45de92f0-ae8a-4ca0-ba8b-37a62df1a722,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,64e7f5d8-93d2-4442-b698-1bdbac0cb5fa,Olimpia Jardim,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,78,Brasil
db68c936-ef01-4597-ae4a-32ecbd11e03e,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,a6256314-9473-43b3-99fa-e23924f5a10b,Estrela São Miguel,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,84,Brasil
5440af3c-249a-4c65-b156-ab263e1bc312,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,93ffd955-c6bf-4adf-8e18-3aa1d6503df6,FC Boa Vista,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,78,Brasil
9a4f7a28-42a2-40ba-a8f4-40d87f42daea,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,f9e44603-00bd-4e5b-a2cf-973c73b6a67f,SC Alto da Serra,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,86,Brasil
fc8940b5-a3cb-4092-aded-206c61696324,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,1b9577db-7da7-4c2d-9bc2-f30d7c75a2f5,AC Morro Alto,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,78,Brasil
7358b1da-14a9-49a6-a8ca-670f395a17f2,5b73470f-df85-4ecd-9d9e-63f21aa07e7f,de2452d9-56ad-429f-a549-c461171c5c02,EC Ponta Grossa,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:06.960436+00,1000000,t,77,Brasil
4a4013a6-68ce-4417-9294-61690b5a52c8,ca6155f3-38e7-4738-b2a1-5f3d35c28584,d5aa9990-46c4-4550-a8a0-cb8d1c4dcc69,União Nova Esperança,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,63,Brasil
b249f00c-27bc-4f65-abc9-f1b4921ebfda,ca6155f3-38e7-4738-b2a1-5f3d35c28584,f18d6e3b-2381-4b20-b689-1d2e9fb45fec,Real Sol Nascente,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,55,Brasil
3dd98d0e-b8ee-4ebd-98f1-87bfe1fd0615,ca6155f3-38e7-4738-b2a1-5f3d35c28584,63770a51-72d6-48e3-81e2-5dbb284caa49,Inter Vila Rica,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,65,Brasil
b80696da-a152-48ca-a03b-1cf1ea2cf6aa,ca6155f3-38e7-4738-b2a1-5f3d35c28584,fbb67696-d05e-44cb-821c-49a724c25f0c,Nacional Monte Azul,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,65,Brasil
f8b4764d-2faa-4ca6-8b07-2e5077b73f1c,ca6155f3-38e7-4738-b2a1-5f3d35c28584,1c2d55fd-2304-495e-a7b9-bfae37f9a81f,Sporting Rio Claro,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,59,Brasil
83b1d35e-796e-4cb6-85cf-a9b7de26584e,ca6155f3-38e7-4738-b2a1-5f3d35c28584,1dd1588e-fbfa-4a8e-88c4-dd065072e4ef,Racing Campo Grande,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,61,Brasil
5b69fe75-cd0a-415b-8525-d941f94fba33,ca6155f3-38e7-4738-b2a1-5f3d35c28584,b47cb853-4794-4bd0-a2ac-8e20f44b3d83,Olimpia Serra Alta,🔴,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,63,Brasil
8c815cd6-31d7-4387-a186-d7490919a726,ca6155f3-38e7-4738-b2a1-5f3d35c28584,bafe59dc-ff04-4fba-8dea-bddc9dec574b,Estrela Vale Verde,🔵,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,60,Brasil
930679eb-dbcc-40cc-abcd-d0c86662f6d8,ca6155f3-38e7-4738-b2a1-5f3d35c28584,ad109942-15db-439f-a593-95aa594c849b,FC Pedra Branca,🟢,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,63,Brasil
3929c991-123d-4d01-8ccd-e20b61f56696,ca6155f3-38e7-4738-b2a1-5f3d35c28584,bb732f58-4bb3-4cbf-a80b-a6be1b0cd196,SC Lagoa Santa,🟡,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,68,Brasil
26988485-84e0-4015-81a5-74616e0c39c9,ca6155f3-38e7-4738-b2a1-5f3d35c28584,8e26eaff-a26b-440d-b9e5-369c1d4ff5f7,AC Porto Alegre,⚫,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,62,Brasil
200f6393-b8e1-421d-be1b-c519703eaa10,ca6155f3-38e7-4738-b2a1-5f3d35c28584,c69002f5-2ad4-49ad-9bb2-3e12a399f1cd,EC Bela Vista,⚪,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,65,Brasil
f0186e4d-9adc-481a-b946-87984a0e72a6,ca6155f3-38e7-4738-b2a1-5f3d35c28584,d9b2588d-28bf-4c58-9355-7570b944d161,Clube Cruz Alta,🟣,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,66,Brasil
07acff86-616d-45aa-9e4b-9d55da1f5578,ca6155f3-38e7-4738-b2a1-5f3d35c28584,931154fb-b33e-4865-bed6-6fd046cd101b,Atlético Santo Amaro,🟠,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,55,Brasil
53ae6c11-9eda-4801-b752-4ea4ecea21c1,ca6155f3-38e7-4738-b2a1-5f3d35c28584,b6dbf845-6faf-4e3d-9793-b693dbaeeba1,Esporte Jardim,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,64,Brasil
03be0132-5a9c-4ff0-923b-1921de4284c7,ca6155f3-38e7-4738-b2a1-5f3d35c28584,ebacf46b-ca58-4885-a61b-31b031609b6f,Sport São Miguel,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,60,Brasil
a5004de7-8074-44b7-9fe1-57fc8497585c,ca6155f3-38e7-4738-b2a1-5f3d35c28584,cc9b3a57-443b-4598-ac23-1cfb2b357f80,União Boa Vista,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,68,Brasil
468ebddd-50df-4466-bd60-fea096f96afd,ca6155f3-38e7-4738-b2a1-5f3d35c28584,2afc012e-b4bd-4085-b588-fa456888a195,Real Alto da Serra,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,59,Brasil
ed890105-c9b5-4b52-9347-e4937b34176f,ca6155f3-38e7-4738-b2a1-5f3d35c28584,f24652e6-a245-4722-bd25-fd40c4034c74,Inter Morro Alto,🦁,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,69,Brasil
eff9bb52-22d4-4c1f-ad87-d66407918da5,ca6155f3-38e7-4738-b2a1-5f3d35c28584,34a58067-76a4-4c69-bfac-73e13ad19578,Nacional Ponta Grossa,🐂,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.130508+00,1000000,t,67,Brasil
8b244616-80f0-40d2-935b-65f8870a0da6,62194cf4-ccc4-4ba8-9225-d06e0dc847e0,a8c0a5f3-3023-43a5-887e-a140363e8890,Clube Nova Esperança,⚽,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.456768+00,1000000,t,68,Brasil
124d4573-7c2c-4d2e-8894-732986d3d43e,62194cf4-ccc4-4ba8-9225-d06e0dc847e0,6adaaed7-462c-44df-a158-0328573fa3cc,Atlético Sol Nascente,🏟️,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.456768+00,1000000,t,73,Brasil
58a59234-07a4-4f2e-a563-2ed9d570a552,62194cf4-ccc4-4ba8-9225-d06e0dc847e0,c22d9bb8-6b0d-4f91-bfdc-6714e223116a,Esporte Vila Rica,🦅,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.456768+00,1000000,t,71,Brasil
b2d1163a-8762-4e73-80ec-0ae73982a45b,62194cf4-ccc4-4ba8-9225-d06e0dc847e0,d3aab9e8-4b71-48ea-a502-7eff1f58883f,Sport Monte Azul,🐺,0,0,0,0,0,0,0,50,2026-04-30 23:00:07.456768+00,1000000,t,75,Brasil
