id,name,code,owner_id,max_members,status,season,current_round,created_at,season_status,country,auto_created,league_type,season_start,season_end,total_rounds,round_interval_hours,division,tier,tier_level,season_month,season_year,match_time,division_level,prizes_paid
466c7e4b-99a5-42d0-9915-ebbfbd7267e7,Süper Lig,52QLNO,988a96fd-fcc6-485a-be24-8c1c58e40caa,16,waiting,1,16,2026-04-30 23:00:11.580285+00,in_progress,TR,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
4a97647c-2895-4400-a17c-38a61f2285c9,Liga Provincial,B4WO9B,be81edf7-7815-4ae5-9109-65354fe1621e,16,waiting,1,16,2026-04-30 23:00:14.697199+00,in_progress,PA,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
64a2f98a-300d-44ff-91b8-4d80ab6e9054,Jupiler Pro League,Y3GMGI,0716b685-cac0-4701-ba33-581294aa8b4c,16,waiting,1,16,2026-04-30 23:00:11.043403+00,in_progress,BE,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
728269ef-e3d8-4905-b674-98488af2d22b,2. Lig,GVYAOM,13a3d7a9-f05f-4ea7-b05f-ee8dddeb1392,16,waiting,1,16,2026-04-30 23:00:11.731707+00,in_progress,TR,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
75bc63d9-5d27-4497-8fe6-55526fe796d5,Primera División CR,HHTEE6,12711a0b-4a9a-4de4-b141-4333c541de50,16,waiting,1,16,2026-04-30 23:00:13.628676+00,in_progress,CR,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
76c6c9c4-71be-4216-bc44-b48d9b97bb32,Championnat National,2B3MPQ,efcb548d-bcb4-409b-b28c-f26e958213e8,16,waiting,1,16,2026-04-30 23:00:09.837276+00,in_progress,FR,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
7b0d377c-0cd1-4883-8e59-ee4922c9bb5a,Liga MX,V4D93P,dffe3b8c-1e78-40b0-a15c-7cf2f19cdf2b,16,waiting,1,16,2026-04-30 23:00:12.847444+00,in_progress,MX,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
03a66e00-00a4-4e52-9ac4-ca62ebe478a9,Liga 1,ERP5DG,180418a3-f3ee-4cd4-a374-265487186bad,16,waiting,1,16,2026-04-30 23:00:05.481749+00,in_progress,PE,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
192742bb-7e72-4f65-91cb-2a8abb37a610,Egyptian Second Division B,EAYET6,f1523248-bef7-41f1-a07e-98d874a92bef,16,waiting,1,16,2026-04-30 23:00:15.013455+00,in_progress,EG,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
193f727d-22d6-4faf-9721-c7d040236cef,Egyptian Premier League,TPILA3,232c852b-964e-4bf1-ac59-eb9ac5c541c3,16,waiting,1,16,2026-04-30 23:00:14.872553+00,in_progress,EG,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
1a80ddbc-9ed6-4f1d-9e69-6367571aad18,Ligue 4,BXTPAE,bff26c89-3620-4d7e-ac36-0d771a4538d8,16,waiting,1,16,2026-04-30 23:00:15.946629+00,in_progress,TN,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
1f42bcc3-fbee-4e20-8b4a-2d0c96f5e59b,TR Várzea,BX34U9,6ed857b8-ae84-44a4-b889-b5ad6f7ee7c8,16,waiting,1,16,2026-04-28 23:00:13.414607+00,in_progress,TR,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
2432f3ef-2a23-458a-b97b-034681e0ef0e,CL Várzea,WFIKXH,604fe9a5-045c-4db6-82cb-a19a321349f1,16,waiting,1,16,2026-04-28 23:00:05.530714+00,in_progress,CL,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
2530fcf5-9b6b-41ed-8b43-3a698090651e,Nigeria Amateur League,6N99U9,ca2fe784-cedc-44d1-9ede-a8209e0ebfe3,16,waiting,1,16,2026-04-30 23:00:16.421883+00,in_progress,NG,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
2e9f0354-3670-4094-a9b8-3b8e396b7e56,AE Várzea,Z4O7PF,b1b4ffcb-90d2-497d-8cd6-172d5721988e,16,waiting,1,16,2026-04-28 23:00:26.414432+00,in_progress,AE,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
300e8201-6391-44dc-ba3f-68e9df60db63,Liga 2,5RLFCS,917f072d-aab1-44c8-b1fe-92ec800c7f00,16,waiting,1,16,2026-04-30 23:00:05.586318+00,in_progress,PE,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
38a837c4-cc68-4d47-8520-bfdf629ccdf6,División Intermedia,BKG9N4,b40d8050-c825-43ec-95ab-0767202070aa,16,waiting,1,16,2026-04-30 23:00:04.236032+00,in_progress,PY,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
390cc26d-d714-4373-9e2c-c73b25711bb6,DE Várzea,JQRFDC,a7bd70b6-8a89-4cac-a0f7-867bf3f4b4be,16,waiting,1,16,2026-04-28 23:00:10.065615+00,in_progress,DE,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
068c8aef-0cf2-4f57-a71b-19d770c58feb,Eerste Divisie,CVPZPH,923c637c-f993-41d2-8977-7a038425fb43,16,waiting,1,16,2026-04-30 23:00:10.65245+00,in_progress,NL,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
3bae64aa-7f59-49fe-bf6c-65f4da6bfe45,TN Várzea,LBPWMB,c26efd09-9311-4c60-80b6-535807dc6aeb,16,waiting,1,16,2026-04-28 23:00:18.987406+00,in_progress,TN,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
450626bf-1933-4af6-af8d-57b791f3cccc,National 2,2K2G4P,e17436bd-cba0-4428-936c-118f3c527e58,16,waiting,1,16,2026-04-30 23:00:16.880038+00,in_progress,SN,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
497bd4a2-4ffe-4974-a481-2ffb088cd9c0,SC Várzea,2EYSQC,ef4b37eb-3285-452a-9d45-7d84926817c9,16,waiting,1,16,2026-04-28 23:00:13.964749+00,in_progress,SC,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
50e56f23-d6dd-4883-b1db-0a6fa125aa1c,CR Várzea,6B74J1,25d01295-b597-4929-96f3-8902288ae62e,16,waiting,1,16,2026-04-28 23:00:16.220907+00,in_progress,CR,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
5355aaba-74a9-4717-a6d2-10bf282998d3,Regional League,5D0T14,9ded0750-ba4b-40ed-9f91-54310bdc5dbd,16,waiting,1,16,2026-04-30 23:00:18.22272+00,in_progress,CM,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
5550f31e-2b7d-45dd-98a1-4ad0a90855bd,EFL League One,NHWBXE,228136d3-e516-4d2c-9caf-0440e057d01a,16,waiting,1,16,2026-04-30 23:00:07.490209+00,in_progress,EN,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
0286bac6-3637-45a6-8c56-50c6e87619f9,BR Pré-Regional Div 1,T4SCWD,7f048852-1563-49e8-948a-db25259802ee,16,waiting,1,16,2026-04-29 23:00:01.276272+00,in_progress,BR,t,main,,,30,24,,pre_regional,1,4,2026,11:00,1,f
05c592cb-5979-47b3-8dfe-47339b7e8eaf,ES Pré-Regional Div 1,SSP1VN,778f57c1-c779-4ed0-80c5-de6583171660,16,waiting,1,16,2026-04-29 23:00:02.989856+00,in_progress,ES,t,main,,,30,24,,pre_regional,1,4,2026,11:00,1,f
1dcf059e-0174-4de5-8d58-25095b029123,AR Várzea,K0G655,815f3b5a-de2b-4589-89de-db10c775f93a,16,waiting,1,16,2026-04-28 23:00:03.759411+00,in_progress,AR,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
6157e430-55c4-49c9-bcfd-090c40d1e670,Division One League,8JXMZY,000127f0-876e-4df8-b2e8-a32d672b69d5,16,waiting,1,16,2026-04-30 23:00:17.6152+00,in_progress,GH,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
673047a6-d173-42e3-ae31-6543d6912ab4,China Champions League,4DDP2K,040280e7-7fb4-448b-903f-7c84fa912e6b,16,waiting,1,16,2026-04-30 23:00:19.571974+00,in_progress,CN,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
67a912a6-a397-441f-80d8-70999f6354d5,CN Várzea,RYED1D,1b219344-76f4-42b6-91c8-e66e61cedc37,16,waiting,1,16,2026-04-28 23:00:23.603536+00,in_progress,CN,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
6af99593-633c-49a2-926e-7f3957a296cb,CM Várzea,BKTU0E,fd4a3a7b-c70e-4568-abbf-a0c5ad24101b,16,waiting,1,16,2026-04-28 23:00:21.902893+00,in_progress,CM,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
75ffdae5-fcb9-45c0-a699-9c9d52b49a98,ES Série D,378278,1c4c75aa-2561-441e-9c0e-9655aa005e34,16,waiting,1,16,2026-05-01 16:21:05.347896+00,in_progress,ES,t,main,,,30,24,4,nacional,4,,,16:00,1,f
76b1cac6-bb0f-436a-920b-2090a76c86c3,Serie A,L2IEXW,f45fccb5-1f01-4f2a-b50c-1228e2f46dd8,16,waiting,1,16,2026-04-30 23:00:09.273611+00,in_progress,IT,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
77fc79cf-d87d-4675-8080-6f08b784e059,SA Várzea,XLRDBG,3b2cfdec-adb6-4cf0-a47f-00543ccc466f,16,waiting,1,16,2026-04-28 23:00:24.166863+00,in_progress,SA,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
79806482-3e3e-4394-9477-4a1566b42eb6,UAE First Division,M7AOML,9e415690-b1b0-4b67-b0a1-9b95a626a9f5,16,waiting,1,16,2026-04-30 23:00:22.133302+00,in_progress,AE,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
79fd5a8f-df18-451a-b5f3-67fb78b6493e,CA Várzea,K97LIS,fe68f3f2-3bec-47d3-83ce-b5f82c6a5af6,16,waiting,1,16,2026-04-28 23:00:15.683289+00,in_progress,CA,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
7ae83877-7538-4bf4-9bc9-13c4d63cc720,IT Várzea,UB0FVK,b0899dc2-d841-4371-a872-6f68100af18f,16,waiting,1,16,2026-04-28 23:00:10.632989+00,in_progress,IT,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
7bd2849a-dfaf-47a1-9eed-968363017bef,BR Várzea,MTVW07,d651d9cd-5fef-4685-824a-e568b538edd9,16,waiting,1,16,2026-04-28 23:00:03.071387+00,in_progress,BR,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
7df44559-1fc7-4fcf-9ba3-e706f6ee305c,BO Várzea,V3X9GG,746c934e-b03d-461e-a211-ac2d268aa566,16,waiting,1,16,2026-04-28 23:00:07.787972+00,in_progress,BO,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
81670f97-1b0d-4a62-aa7a-5339a8a80334,J3 League,4GK8ER,7628e2a2-dc19-4189-ac27-8f70e20322cd,16,waiting,1,16,2026-04-30 23:00:18.58498+00,in_progress,JP,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
821abcf4-9ac7-42fa-80c5-09598dec18ba,Primera División,O2S6S8,6ef59e8d-fd2c-40a7-87b4-0d8c0e63a838,16,waiting,1,16,2026-04-30 23:00:03.704505+00,in_progress,UY,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
83937cfe-e758-45a5-81f4-076e3c03747e,BE Várzea,AAS0BO,45da21b4-cf82-46f5-a620-e3b81d40c559,16,waiting,1,16,2026-04-28 23:00:12.855017+00,in_progress,BE,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
84c924c1-529d-4610-92df-4d53cefea27d,Primera Nacional,NC67GI,3100cde1-4b50-4e55-9b67-e9f8e05f4e29,16,waiting,1,16,2026-04-30 23:00:03.311627+00,in_progress,AR,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
8edca728-2d94-4a18-81dc-5e2df0311b9e,Botola Pro 2,K03N3E,d2cbc4e4-bf50-45d3-abd8-4264a9fd2720,16,waiting,1,16,2026-04-30 23:00:15.37361+00,in_progress,MA,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
a1c282c2-fa2e-4b28-8847-0a373bb82ae6,Brasileirão Série A,F185FD,68123140-4a25-44c0-adff-ea148c54423c,16,waiting,1,16,2026-04-25 18:12:53.478344+00,in_progress,BR,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
8fa61b3f-510a-47ef-8dcc-901637e43423,Ligue 1 Sénégal,K4NX4H,59a8acf2-33b0-4f9c-bfd1-29045c39a35c,16,waiting,1,16,2026-04-30 23:00:16.615282+00,in_progress,SN,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
96d90d35-5a9a-4bbb-9f55-b1c5baa0d604,National First Division,HXHV73,afa439ba-94b2-4304-bc60-058b09edbcfa,16,waiting,1,16,2026-04-30 23:00:17.138999+00,in_progress,ZA,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
973ec0d3-4301-478c-a2a6-c38ef2191d23,BCSPL,C87GEC,5c9b7d11-e686-4487-9224-2a52def94e38,16,waiting,1,16,2026-04-30 23:00:13.445598+00,in_progress,CA,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
975d28df-6a5b-44f6-8f17-47bc7d68b525,KR Várzea,SKNF2M,6e502728-113f-4c7c-b65c-53fb296f7d92,16,waiting,1,16,2026-04-28 23:00:22.988438+00,in_progress,KR,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
9ca84146-e394-4f65-93d6-75667cb488ec,MLS,HUAJJF,46e07339-7387-4ddf-863c-f9f30f46e29b,16,waiting,1,16,2026-04-30 23:00:12.409777+00,in_progress,US,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
9d38ff34-2e8b-4475-aee7-b8479df3a6b4,Copa Simón Bolívar,LSXNEO,f3547f17-2a4f-4820-bf6d-a4d872ff6dbf,16,waiting,1,16,2026-04-30 23:00:06.722084+00,in_progress,BO,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
9ec85fba-3195-4621-967c-3744fb34ed51,K League 2,E91TB3,6adf06c9-398a-4861-9397-a9cfaf2cc0d8,16,waiting,1,16,2026-04-30 23:00:18.917236+00,in_progress,KR,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
9f54506a-9700-4dc6-a0a6-f125e87c5411,EC Várzea,CFHBG4,2c2ab964-6ed3-4ba8-bbb3-7d7ea1691916,16,waiting,1,16,2026-04-28 23:00:07.21764+00,in_progress,EC,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
9fadf224-b30a-4261-979f-719fb86056dd,JP Várzea,SFXL2Y,08f6dc56-5fd7-4575-aad7-ecb479fa09cb,16,waiting,1,16,2026-04-28 23:00:22.421593+00,in_progress,JP,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
a29e6633-2342-4b1f-a078-2807a6cff552,AU Várzea,TS4L25,b8855365-4824-4654-b952-d5f059ea717d,16,waiting,1,16,2026-04-28 23:00:25.846641+00,in_progress,AU,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
a985121c-6f92-435c-8542-489baedd7341,Primeira Liga,Z9S3CD,d3eba4ea-0f0b-45d3-b978-70da1f3fa319,16,waiting,1,16,2026-04-30 23:00:10.163+00,in_progress,PT,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
a997e866-5737-4716-880c-dc83f1bf010d,EN Várzea,DLJMRN,bb2377a5-3dd9-4f8f-9a20-984617595839,16,waiting,1,16,2026-04-28 23:00:08.938377+00,in_progress,EN,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
a9c6cdda-055e-48c2-b428-0c0809b3eac2,Challenger Pro League,YMDT57,d749d157-3b75-4a5e-a611-cbc241e2f7a1,16,waiting,1,16,2026-04-30 23:00:11.150912+00,in_progress,BE,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
00ad0951-8294-4c58-8e23-708a7813c95c,Serie D,TX1Q02,35dbd4f5-c5eb-48ed-bd69-3df2c8672dd1,16,waiting,1,16,2026-04-30 23:00:09.495271+00,in_progress,IT,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
23636cbb-c8d5-45df-8f13-4c1be9c40b10,JFL,9BSMFM,dd592989-a468-469e-a075-513ddd0546d0,16,waiting,1,16,2026-04-30 23:00:18.665718+00,in_progress,JP,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
02371419-8469-40e6-8788-433cfd777a93,Segunda División Profesional,810N4K,8bf8b80c-a6b1-4e7b-9cfb-128791a90210,16,waiting,1,16,2026-04-30 23:00:04.730816+00,in_progress,CL,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
0eab617c-2cf3-4cc6-80a1-afa6ae9715cb,Belgian Division 2,J1SY3Z,ea8db6d2-995d-441c-bd17-4281175b7a6d,16,waiting,1,16,2026-04-30 23:00:11.36754+00,in_progress,BE,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
168bdc91-91cf-47aa-8bdf-252bcafff559,ES Várzea,SJ5170,8466648b-7ec4-40af-a5e7-a4ef6156bd34,16,waiting,1,16,2026-04-28 23:00:09.500233+00,in_progress,ES,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
4a8b2419-8491-43e6-951f-55ced37b7273,Primera División C,JLXC66,7fb3d903-5f9e-41e5-a926-f85b6c51b209,16,waiting,1,16,2026-04-30 23:00:04.400565+00,in_progress,PY,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
590f934b-1ecb-4188-ab95-5b8d92e7f990,FR Várzea,GM4EQ7,a24f168b-0d1a-4561-9995-3aeda541d1cd,16,waiting,1,16,2026-04-28 23:00:11.177559+00,in_progress,FR,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
5b73470f-df85-4ecd-9d9e-63f21aa07e7f,Liga FUTVE,78SNV6,46024424-9baa-4134-949e-2bc20ad044f8,16,waiting,1,16,2026-04-30 23:00:06.920672+00,in_progress,VE,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
62194cf4-ccc4-4ba8-9225-d06e0dc847e0,EFL Championship,SPHVK8,276edaba-b9a5-4428-a057-bdb66606859d,16,waiting,1,16,2026-04-30 23:00:07.419093+00,in_progress,EN,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
7f4a4e21-20d8-4f8b-9692-d1abfd3b77e1,Derde Divisie,UERVMM,967c9219-f7cf-47b0-9ba5-869ce47606ba,16,waiting,1,16,2026-04-30 23:00:10.823591+00,in_progress,NL,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
84997972-1457-4d4c-b1c3-70c0fd6d06b2,Liga Panameña,9BYOSF,c5ceb30c-e015-4117-89ce-d2d6508bef4a,16,waiting,1,16,2026-04-30 23:00:14.473273+00,in_progress,PA,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
8754a802-b224-4997-8e51-74e7d9d86710,USL League Two,JVGLZH,68b42287-7fdb-421d-86c2-554ef3acb7da,16,waiting,1,16,2026-04-30 23:00:12.670736+00,in_progress,US,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
99683c61-d65d-41df-ad0b-96096a46bae7,La Liga 2,3FEMZN,6def3397-f3ce-4af5-96c3-38399ba84c93,16,waiting,1,16,2026-04-30 23:00:07.863572+00,in_progress,ES,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
9a7839d4-ec0e-466e-8bf3-731e90d3fd8e,Serie B,SGDA3R,e79d7a0a-878e-4223-babb-99fec014bee5,16,waiting,1,16,2026-04-30 23:00:09.350089+00,in_progress,IT,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
a9e12894-c3eb-40ea-94ff-f41f397ec9d6,MX Várzea,M8XG94,a99db7bb-53ec-4b78-b73a-0981e1382fd2,16,waiting,1,16,2026-04-28 23:00:15.163135+00,in_progress,MX,t,main,,,30,24,,varzea,1,4,2026,10:00,1,f
b0b50e78-6de7-4c7e-8363-ec6ac574a54a,Segunda División Profesional,3ZRCAG,c0282a08-678d-46c6-b510-784465fc6600,16,waiting,1,16,2026-04-30 23:00:03.783967+00,in_progress,UY,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
b1d595fb-9e6b-445e-be48-5056fff26125,Saudi Third Division League,S3SGP1,3fba21ca-adec-4e47-84d4-b44c25f431e4,16,waiting,1,16,2026-04-30 23:00:20.011876+00,in_progress,SA,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
b1f9a97e-199d-460c-ba5c-8625725592b0,Segunda División Amateur,FWCL0W,644aeea1-853b-410b-b172-66669c8e0517,16,waiting,1,16,2026-04-30 23:00:03.86756+00,in_progress,UY,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
b2f0794e-b172-4228-a9dc-d75c6b161e33,Ligue 1 Tunisienne,Q52UYE,dd89c91b-94aa-4ac1-be53-66abe525543a,16,waiting,1,16,2026-04-30 23:00:15.729918+00,in_progress,TN,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
b30c9a9a-b71a-4d0a-90b4-618fe1c6911d,Brasileirão Série C,TYNF0W,d42de9fa-7d9a-43a3-9e90-98724055d1a8,16,waiting,1,16,2026-04-30 23:00:02.821139+00,in_progress,BR,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
be5b95d6-b459-4b1f-a7eb-0ed593956ad5,Liga Profesional,N2RO2L,ae148c35-1443-4ddd-9ba4-c92d6c835612,16,waiting,1,16,2026-04-30 23:00:03.182406+00,in_progress,AR,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
be7f761e-82b8-44d8-9ff0-a392b311325c,Elite One,54L5IM,b3222ae8-d9b6-44a6-a424-ca4e4ba98dcf,16,waiting,1,16,2026-04-30 23:00:17.993381+00,in_progress,CM,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
c0252957-466c-41bb-ae66-5a3dab1f914c,NPL State League 1,NBF969,98fd58c6-9514-4490-8de1-aa80d0343379,16,waiting,1,16,2026-04-30 23:00:21.769911+00,in_progress,AU,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
c09b3eb5-3646-4cf3-9df3-7278787ef925,SAFA Regional League,NBKIH9,f3d670e9-9c32-4ac4-9219-cd4f1b57bb61,16,waiting,1,16,2026-04-30 23:00:17.308086+00,in_progress,ZA,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
c2f2a0af-db98-44d8-bb75-ad0e4c3777bb,Azadegan League,A0312H,2f4113b2-9af7-4867-96c9-f81f3b5c9e59,16,waiting,1,16,2026-04-30 23:00:21.253241+00,in_progress,IR,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
c5430623-91ab-428f-8295-e0f429de6e63,League One,SKKID1,45740f9d-19ad-4a7e-b5f5-77a41c444caa,16,waiting,1,16,2026-04-30 23:00:12.137672+00,in_progress,SC,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
3395c9d4-a07e-4ee7-a799-bd7e51750f34,Cuarta División,1Y8AOM,0ad0a80a-9f50-427c-aecd-0dc42397bd2e,16,waiting,1,16,2026-04-30 23:00:07.165028+00,in_progress,VE,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
3653cfca-8137-4c58-a86f-8cc76d7b0a9d,Segunda División,BSYG0S,3ce35e1c-84a2-499f-86ad-41ca769e439d,16,waiting,1,16,2026-04-30 23:00:07.003942+00,in_progress,VE,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
61f5f772-90d8-46dd-9739-635dc3db5890,Copa Perú,X530HY,399949a8-ad95-4945-962c-c4190fbd49f1,16,waiting,1,16,2026-04-30 23:00:05.685527+00,in_progress,PE,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
708bd4ae-5612-4ad3-8812-2461998711f0,Segunda Categoría,B8FCP4,96bae0b7-1517-4408-861b-2891066fbe12,16,waiting,1,16,2026-04-30 23:00:06.158254+00,in_progress,EC,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
d0eaa1f3-7a1d-4f81-83e2-a4ab6b30bb14,División Profesional,SQB3IF,05aed23d-f452-40af-8b18-cee957cc271b,16,waiting,1,16,2026-04-30 23:00:06.469129+00,in_progress,BO,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
e2ff32fb-f876-4baf-a059-bc26be44136e,Primera C Colombia,Z4KQGV,a38f1fa6-2216-404c-8796-1b080ad98557,16,waiting,1,16,2026-04-30 23:00:05.186754+00,in_progress,CO,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
4b002b5d-45ee-4fdf-8944-407ca4ca65b3,Saudi First Division League,3V7B4E,5567baf5-0998-449a-b5c5-cc07e5dc3c84,16,waiting,1,16,2026-04-30 23:00:19.85059+00,in_progress,SA,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
7782c6a1-b6cc-4d83-8a48-99ba350e48bf,K3 League,PD6MTC,101419c3-2b7b-43e3-8a9c-ccf791075f74,16,waiting,1,16,2026-04-30 23:00:18.992248+00,in_progress,KR,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
e1ea1b28-ff4e-4133-8b72-3c919cbbcf82,China League Two,2BCHSF,d48952ea-cc82-4f0f-9ce3-db525affdc37,16,waiting,1,16,2026-04-30 23:00:19.461786+00,in_progress,CN,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
006a0cc8-1c51-452f-81a3-f3ea85c31ebf,Liga Prom,AU1TF3,86414d4b-03c5-4ef4-b944-c673ca99bdcc,16,waiting,1,16,2026-04-30 23:00:14.554767+00,in_progress,PA,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
1731f776-16ac-426b-9f7b-e445dae32676,1. Lig,HBKRIO,7b9b766d-491c-42c9-b790-47af4fbb0e4e,16,waiting,1,16,2026-04-30 23:00:11.659321+00,in_progress,TR,t,main,,,30,24,2,nacional,2,4,2026,12:00,1,f
26533aba-6b4c-4a3b-a16d-e555b4ae0725,Liga Nacional HN,Y9FGKG,423cc21b-54f8-464e-b787-ec0a4e774407,16,waiting,1,16,2026-04-30 23:00:14.039078+00,in_progress,HN,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
28d5c485-8f91-4518-8564-1fbb9d876f6f,Egyptian Third Division,YYMUNZ,b1f6a64c-89a6-473b-9246-f6d91b980d2f,16,waiting,1,16,2026-04-30 23:00:15.08716+00,in_progress,EG,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
2f1218f1-daad-4c6f-8c82-731522dba21d,K4 League,0OF6P0,a3959218-6f33-4281-bcb1-c9a73d361eda,16,waiting,1,16,2026-04-30 23:00:19.151565+00,in_progress,KR,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
39ffa866-c48d-4f40-a056-7fdae75de005,Nigeria Premier Football League,1AO3KC,a7547fd7-697a-4b21-9172-f6851269aadd,16,waiting,1,16,2026-04-30 23:00:16.186745+00,in_progress,NG,t,main,,,30,24,1,nacional,1,4,2026,11:00,1,f
3a3edcc9-162a-45d5-b4b9-e0eaa57a60a1,USL League One,W0HGUS,a89453d0-570b-42a3-97ce-71a55e5ad8f2,16,waiting,1,16,2026-04-30 23:00:12.591738+00,in_progress,US,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
303100dd-29f1-472c-bda6-aafc5f0007c5,League Two,KODO3M,5452ad04-5cc0-4625-ad85-c10d5f52f621,16,waiting,1,16,2026-04-30 23:00:12.212422+00,in_progress,SC,t,main,,,30,24,4,nacional,4,4,2026,14:00,1,f
06d5111c-17a8-4993-ae56-d2c713a70900,MTN Elite Three,I7SR5Q,3c11599b-fcc1-4ce4-ac4c-7a24d8140095,16,waiting,1,16,2026-04-30 23:00:18.138612+00,in_progress,CM,t,main,,,30,24,3,nacional,3,4,2026,13:00,1,f
