id,league_id,home_team_id,away_team_id,round,status,home_goals,away_goals,scheduled_at,played_at,match_data,season_month,season_year,created_at,game_state,stadium,synced,simulated,auto_sim_at
41d9c7a7-8bea-4b94-9ec4-18df114561ce,964f7ec5-ecdc-4294-bfe9-719a6557722a,c0e6dddf-6f1b-4407-bb9a-51b700bb1982,1af63f7e-3bde-447b-bf84-208d93cb1c63,14,scheduled,0,0,2026-06-12 05:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 05:08:29.912606+00
72a883a3-08c1-4569-b6b7-dbf8b0f45913,964f7ec5-ecdc-4294-bfe9-719a6557722a,77995823-54a2-4b0f-afd5-8751072efc5c,ac772224-919a-49af-8de2-bd2780c23b10,14,scheduled,0,0,2026-06-12 06:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 06:08:29.912606+00
b21cb6c8-3748-4958-90ae-9c0a6b0e5e93,964f7ec5-ecdc-4294-bfe9-719a6557722a,b8a86c70-bf29-4add-b379-bc5e70d58486,55ba714f-612f-4f23-a1c3-fa28f2ef41c8,14,scheduled,0,0,2026-06-12 07:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 07:08:29.912606+00
700669e4-a782-44cd-a3e3-c71fc8d244bb,964f7ec5-ecdc-4294-bfe9-719a6557722a,f3713807-7266-4ac2-8ce9-3e5e3784e30a,f3713807-7266-4ac2-8ce9-3e5e3784e30a,14,scheduled,0,0,2026-06-12 08:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 08:08:29.912606+00
b2b3fdd8-c496-44d1-8603-cf740cc91d9e,964f7ec5-ecdc-4294-bfe9-719a6557722a,f3870b4e-99f6-4d4f-b33d-327316c379e4,65e3c682-da96-4f8e-be2b-25f71217e940,15,scheduled,0,0,2026-06-11 17:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-11 17:08:29.912606+00
c9a4ddbc-101e-4fd2-b7f8-504d7ebc0b35,964f7ec5-ecdc-4294-bfe9-719a6557722a,5e9682f2-680d-494c-9080-20ac9b1570cf,44e970ba-b5d9-4dfd-80df-44763508f561,15,scheduled,0,0,2026-06-11 18:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-11 18:08:29.912606+00
563b3e42-bb44-4766-9766-46a01092c462,964f7ec5-ecdc-4294-bfe9-719a6557722a,fdd08304-bc2f-4230-bc56-e5a3e48f8994,ac426785-6e5f-4e60-946d-f06d9c177eb0,15,scheduled,0,0,2026-06-11 19:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-11 19:08:29.912606+00
9a4f891c-a13d-49f3-a358-5faf195e600f,964f7ec5-ecdc-4294-bfe9-719a6557722a,3742fe39-5e0e-42aa-9d79-fe60ce8cd993,8ebf8bd1-85bb-4ece-90ff-39f7200a5e63,15,scheduled,0,0,2026-06-11 20:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-11 20:08:29.912606+00
8101e753-2a3d-4b0e-9f39-d594d43e92c5,964f7ec5-ecdc-4294-bfe9-719a6557722a,3dee24b7-3c9c-47fa-bcd3-ffc804f08f8b,dc4e1488-ac9b-4bfa-a2f0-a92db890e6a6,15,scheduled,0,0,2026-06-11 21:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-11 21:08:29.912606+00
b310b0da-bc57-448a-8bc9-73310cd5aea9,964f7ec5-ecdc-4294-bfe9-719a6557722a,cc7e1ee8-a873-4b4d-9988-be123989a125,12adc4f7-fb79-475e-aa00-9294880c9c63,15,scheduled,0,0,2026-06-11 22:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-11 22:08:29.912606+00
65fff0be-b298-4d5d-874b-737e0ebd3de2,964f7ec5-ecdc-4294-bfe9-719a6557722a,9c1f9afb-b3c2-4c88-afc9-5cbad164aa7e,ea1896f0-0999-4146-ace8-0696276cf2fa,15,scheduled,0,0,2026-06-11 23:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-11 23:08:29.912606+00
f8273d44-8114-4890-ab75-ada329036669,964f7ec5-ecdc-4294-bfe9-719a6557722a,5ff42802-6a33-45fc-8904-2dbcc88db170,9e031364-b4d2-48ab-9a84-c9c0013b204d,15,scheduled,0,0,2026-06-12 00:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 00:08:29.912606+00
ba05a629-f172-43df-89b3-596c2915c86d,964f7ec5-ecdc-4294-bfe9-719a6557722a,a164ad61-8439-4c2d-ad3d-6a9254d04d36,585482e6-0c94-4f9c-a872-d90a10bbe7e2,15,scheduled,0,0,2026-06-12 01:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 01:08:29.912606+00
7488f4a3-6d15-4eec-a3ef-a92c39d56d71,964f7ec5-ecdc-4294-bfe9-719a6557722a,58fadbe9-e6cf-4db3-b6a1-315edfc3941a,feaf846b-0406-4756-81dc-099283740539,15,scheduled,0,0,2026-06-12 02:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 02:08:29.912606+00
942c30fd-6a13-401e-befd-8755f1013066,964f7ec5-ecdc-4294-bfe9-719a6557722a,1b9b5aa5-9be7-4f6a-8c93-f40ec1dadf96,cf661a69-fc4a-4a48-8e77-0eb72a743fee,15,scheduled,0,0,2026-06-12 03:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 03:08:29.912606+00
76dd782b-efdc-4afb-b1cd-6f89b39c80a7,964f7ec5-ecdc-4294-bfe9-719a6557722a,759388a7-825f-4c80-9610-4fa9e1731cab,250d0c81-8582-46a4-adcf-0d24381bd491,15,scheduled,0,0,2026-06-12 04:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 04:08:29.912606+00
2bf56a8b-b7d9-4efa-8d04-78dff54e7667,964f7ec5-ecdc-4294-bfe9-719a6557722a,67ef5164-6bf6-4a06-8c2d-04558c5596ab,75c35305-2e4b-40f2-9867-ed49edbb7165,15,scheduled,0,0,2026-06-12 05:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 05:08:29.912606+00
596a6d02-e67f-4205-9c4f-6b538e9cc770,964f7ec5-ecdc-4294-bfe9-719a6557722a,9b07410a-5cd7-40cd-9c61-faa9824efdd1,0754a30f-728f-401c-a45a-964db5af01d9,15,scheduled,0,0,2026-06-12 06:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 06:08:29.912606+00
584dc4ba-07ab-45e1-bed4-692b1af3a16c,964f7ec5-ecdc-4294-bfe9-719a6557722a,2d8bfaba-2886-4b51-a9e9-56546d9070e6,f16d6737-fc8a-4c31-b528-12a48ba63e7a,15,scheduled,0,0,2026-06-12 07:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 07:08:29.912606+00
780e18b5-d2f3-4948-985d-d288bce54462,964f7ec5-ecdc-4294-bfe9-719a6557722a,82d3a303-8682-4ff7-b737-26a11e03fcb8,b72734fd-b82c-4e72-a529-2362f5661ee8,15,scheduled,0,0,2026-06-12 08:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 08:08:29.912606+00
558263f2-144e-40e0-8e25-e7792ecbd831,964f7ec5-ecdc-4294-bfe9-719a6557722a,387a383d-decf-4f90-86d8-da4a987b8c69,e6eaa7fd-a26f-42bd-b19a-54208580d28b,15,scheduled,0,0,2026-06-12 09:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 09:08:29.912606+00
d6901055-ac30-4183-8b8e-d6f430d6cd20,964f7ec5-ecdc-4294-bfe9-719a6557722a,921c935c-002c-4196-9d7e-fe0d99aba4f0,87749fde-7a35-461f-820f-f9fd0322f648,15,scheduled,0,0,2026-06-12 10:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 10:08:29.912606+00
da56cbaa-2f8f-4f94-8721-69b9b057eb19,964f7ec5-ecdc-4294-bfe9-719a6557722a,3853a4d2-0b0d-416b-a544-e41d786a88ef,f1e3f6ab-b0d8-4fb1-8b68-fca74117c62e,15,scheduled,0,0,2026-06-12 11:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 11:08:29.912606+00
a10777fc-9986-4f79-9128-b15b4d807910,964f7ec5-ecdc-4294-bfe9-719a6557722a,2837b5ef-4a4a-4232-b4c2-a2f31fc1a4bc,aec474eb-19e0-4159-825a-d3370101b081,15,scheduled,0,0,2026-06-12 12:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 12:08:29.912606+00
153db5d3-818d-4f76-9cdb-04b6a1f1e4d9,964f7ec5-ecdc-4294-bfe9-719a6557722a,9fa3385f-3fa8-4079-b1f5-e3b0c3aab307,95a3685b-bb19-4170-82b3-100c41d045d7,15,scheduled,0,0,2026-06-12 13:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 13:08:29.912606+00
41aefce2-c7ba-45bf-87b1-d4bffc518ada,964f7ec5-ecdc-4294-bfe9-719a6557722a,0350b87d-2994-46c3-aaec-e5bcda0e3dce,4a15e59c-a634-4382-8f54-4e127e4df031,15,scheduled,0,0,2026-06-12 14:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 14:08:29.912606+00
33a2c501-14b7-418d-827d-07849b30bd22,964f7ec5-ecdc-4294-bfe9-719a6557722a,1b230f16-06a1-49f6-bf0c-161fe6537cc3,296e89c8-1734-4e6c-807a-aea7c2803e5e,15,scheduled,0,0,2026-06-12 15:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 15:08:29.912606+00
74d6c9b7-d29d-4d7e-912a-223502968c7a,964f7ec5-ecdc-4294-bfe9-719a6557722a,578dbc6d-b416-4b55-b49d-9e9f2b40e662,8702cb0c-3bd0-4181-988d-43bd447ae838,15,scheduled,0,0,2026-06-12 16:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 16:08:29.912606+00
446acf31-f5bc-459c-be71-b745dff4f312,964f7ec5-ecdc-4294-bfe9-719a6557722a,bff6fcf4-422a-45e6-8224-ddd8b563ae2a,f1ae9e92-f3e6-4612-a88d-ccdd5d54f830,15,scheduled,0,0,2026-06-12 17:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 17:08:29.912606+00
30feeeb9-5234-4c6d-8b1c-fd3364f0a7da,964f7ec5-ecdc-4294-bfe9-719a6557722a,51b68b1a-a405-4834-99a4-f5a493a79a06,d9760b03-ea4e-4188-a00f-16399a7a1778,15,scheduled,0,0,2026-06-12 18:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 18:08:29.912606+00
f95d8109-869a-4cc1-9819-d29c530e3f89,964f7ec5-ecdc-4294-bfe9-719a6557722a,86d53d5f-cc1d-4d04-9bc5-81b8637397c4,771466c8-3e7a-4734-b118-f590ae941883,15,scheduled,0,0,2026-06-12 19:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 19:08:29.912606+00
c3f6403f-ebeb-4555-9126-b5ab35d4a00a,964f7ec5-ecdc-4294-bfe9-719a6557722a,4e71892f-530e-451d-b038-5bb7302e7e7a,efcb05a9-074b-48b6-924b-005f90703182,15,scheduled,0,0,2026-06-12 20:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 20:08:29.912606+00
4daedd7d-cbb8-4fa4-b680-603a39252d10,964f7ec5-ecdc-4294-bfe9-719a6557722a,2c6a2696-39f0-4aa0-b878-87b4047a58e4,46f7030e-1125-4aa1-add0-ddc8e726a2c3,15,scheduled,0,0,2026-06-12 21:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 21:08:29.912606+00
86f90c6b-cfda-4615-bd21-ba606facca5c,964f7ec5-ecdc-4294-bfe9-719a6557722a,333d6c15-1b30-42ed-87f4-817e5b15bbd8,c3cbf38b-0028-4ef4-b83a-8da876c240dd,15,scheduled,0,0,2026-06-12 22:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 22:08:29.912606+00
be1ae38b-fc0c-4605-9374-3f1ae65c98f4,964f7ec5-ecdc-4294-bfe9-719a6557722a,d0c756fb-f6c0-4e54-a5a2-c8a8dc28d503,74abeab9-8af1-4ae0-90f6-76d336fbea57,15,scheduled,0,0,2026-06-12 23:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 23:08:29.912606+00
deb13722-5476-4099-9382-3b1843714b4b,964f7ec5-ecdc-4294-bfe9-719a6557722a,efa70a31-fe7e-49b7-a658-61caf4f58708,3c99b973-8fc3-443d-a7ed-e46fad52eaa4,15,scheduled,0,0,2026-06-13 00:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 00:08:29.912606+00
c3b7a216-008a-49b2-8d5e-26cd896daba2,964f7ec5-ecdc-4294-bfe9-719a6557722a,6249592a-6a2d-4791-b583-8b5041abec09,13cdd14d-3aad-4c5a-be6b-2fce60ed7945,15,scheduled,0,0,2026-06-13 01:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 01:08:29.912606+00
ec402d34-2d8a-4495-8390-62c91c237519,964f7ec5-ecdc-4294-bfe9-719a6557722a,fbf3ddec-9ddf-4a27-9e43-2e0d01d69b32,df4b1896-5a30-42be-af60-8210457a4bec,15,scheduled,0,0,2026-06-13 02:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 02:08:29.912606+00
27c467f6-68dc-41cb-b052-263d3fbb659b,964f7ec5-ecdc-4294-bfe9-719a6557722a,d00f1b92-011d-4972-9a32-c94623c136b5,0d6fa166-0c2d-49d9-92f6-01946017e35a,15,scheduled,0,0,2026-06-13 03:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 03:08:29.912606+00
f93196f6-9cb9-4b2f-8b13-8a8d4c44fa5a,964f7ec5-ecdc-4294-bfe9-719a6557722a,c0e6dddf-6f1b-4407-bb9a-51b700bb1982,0a97506d-5a83-4910-b895-8f31ea371212,15,scheduled,0,0,2026-06-13 04:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 04:08:29.912606+00
fda03d0a-deb5-46cc-ad86-d2de2a071e10,964f7ec5-ecdc-4294-bfe9-719a6557722a,77995823-54a2-4b0f-afd5-8751072efc5c,e199eae0-1bde-42f5-897a-ad4f86e590ad,15,scheduled,0,0,2026-06-13 05:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 05:08:29.912606+00
08c0db36-7286-4285-86b4-ea3257cd1575,964f7ec5-ecdc-4294-bfe9-719a6557722a,b8a86c70-bf29-4add-b379-bc5e70d58486,1af63f7e-3bde-447b-bf84-208d93cb1c63,15,scheduled,0,0,2026-06-13 06:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 06:08:29.912606+00
d5c902dc-4deb-4742-af99-82d73d08d2e4,964f7ec5-ecdc-4294-bfe9-719a6557722a,f3713807-7266-4ac2-8ce9-3e5e3784e30a,ac772224-919a-49af-8de2-bd2780c23b10,15,scheduled,0,0,2026-06-13 07:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 07:08:29.912606+00
e20528ab-62ba-461e-9e21-e19753ed05dd,964f7ec5-ecdc-4294-bfe9-719a6557722a,55ba714f-612f-4f23-a1c3-fa28f2ef41c8,55ba714f-612f-4f23-a1c3-fa28f2ef41c8,15,scheduled,0,0,2026-06-13 08:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 08:08:29.912606+00
ae6fc2a9-89b3-4009-966e-57150569dd30,964f7ec5-ecdc-4294-bfe9-719a6557722a,5e9682f2-680d-494c-9080-20ac9b1570cf,62710cc5-f2d8-4386-8192-4605a28ce6c7,16,scheduled,0,0,2026-06-12 17:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 17:08:29.912606+00
8a71000f-b85c-40ae-8f95-1be1cc755bb2,964f7ec5-ecdc-4294-bfe9-719a6557722a,fdd08304-bc2f-4230-bc56-e5a3e48f8994,65e3c682-da96-4f8e-be2b-25f71217e940,16,scheduled,0,0,2026-06-12 18:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 18:08:29.912606+00
acaf82cd-6fb1-4d7c-bfc6-b88a761a4342,964f7ec5-ecdc-4294-bfe9-719a6557722a,3742fe39-5e0e-42aa-9d79-fe60ce8cd993,44e970ba-b5d9-4dfd-80df-44763508f561,16,scheduled,0,0,2026-06-12 19:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 19:08:29.912606+00
9ae7700d-cb20-4bf7-946c-6a2986a97f75,964f7ec5-ecdc-4294-bfe9-719a6557722a,3dee24b7-3c9c-47fa-bcd3-ffc804f08f8b,ac426785-6e5f-4e60-946d-f06d9c177eb0,16,scheduled,0,0,2026-06-12 20:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 20:08:29.912606+00
c32c1990-ba7a-4460-9493-f3d8cd23ee5f,964f7ec5-ecdc-4294-bfe9-719a6557722a,cc7e1ee8-a873-4b4d-9988-be123989a125,8ebf8bd1-85bb-4ece-90ff-39f7200a5e63,16,scheduled,0,0,2026-06-12 21:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 21:08:29.912606+00
c18b09d9-f48f-4b19-bf44-f922c0220ad5,964f7ec5-ecdc-4294-bfe9-719a6557722a,9c1f9afb-b3c2-4c88-afc9-5cbad164aa7e,dc4e1488-ac9b-4bfa-a2f0-a92db890e6a6,16,scheduled,0,0,2026-06-12 22:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 22:08:29.912606+00
251bc811-18c2-450b-81ef-056d318fa4ef,964f7ec5-ecdc-4294-bfe9-719a6557722a,5ff42802-6a33-45fc-8904-2dbcc88db170,12adc4f7-fb79-475e-aa00-9294880c9c63,16,scheduled,0,0,2026-06-12 23:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-12 23:08:29.912606+00
7e1a3200-593f-4dc9-af14-e6535c32ca23,964f7ec5-ecdc-4294-bfe9-719a6557722a,a164ad61-8439-4c2d-ad3d-6a9254d04d36,ea1896f0-0999-4146-ace8-0696276cf2fa,16,scheduled,0,0,2026-06-13 00:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 00:08:29.912606+00
4b486b7c-3e72-42ba-976c-68e7a5a0803d,964f7ec5-ecdc-4294-bfe9-719a6557722a,58fadbe9-e6cf-4db3-b6a1-315edfc3941a,9e031364-b4d2-48ab-9a84-c9c0013b204d,16,scheduled,0,0,2026-06-13 01:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 01:08:29.912606+00
e52f0cb2-0f4b-4eaf-b357-ad963ff283fc,964f7ec5-ecdc-4294-bfe9-719a6557722a,1b9b5aa5-9be7-4f6a-8c93-f40ec1dadf96,585482e6-0c94-4f9c-a872-d90a10bbe7e2,16,scheduled,0,0,2026-06-13 02:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 02:08:29.912606+00
8cb1fc02-806a-4062-9383-ea4a93725136,964f7ec5-ecdc-4294-bfe9-719a6557722a,759388a7-825f-4c80-9610-4fa9e1731cab,feaf846b-0406-4756-81dc-099283740539,16,scheduled,0,0,2026-06-13 03:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 03:08:29.912606+00
b1c7a39d-6a55-4357-94b6-3f500d5ed637,964f7ec5-ecdc-4294-bfe9-719a6557722a,67ef5164-6bf6-4a06-8c2d-04558c5596ab,cf661a69-fc4a-4a48-8e77-0eb72a743fee,16,scheduled,0,0,2026-06-13 04:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 04:08:29.912606+00
8acdd250-68f1-4a60-9cac-df3c28d4ee02,964f7ec5-ecdc-4294-bfe9-719a6557722a,9b07410a-5cd7-40cd-9c61-faa9824efdd1,250d0c81-8582-46a4-adcf-0d24381bd491,16,scheduled,0,0,2026-06-13 05:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 05:08:29.912606+00
6cea53d2-14f5-4a4a-ab40-017be8a5d8e3,964f7ec5-ecdc-4294-bfe9-719a6557722a,2d8bfaba-2886-4b51-a9e9-56546d9070e6,75c35305-2e4b-40f2-9867-ed49edbb7165,16,scheduled,0,0,2026-06-13 06:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 06:08:29.912606+00
47632581-4280-4eb7-8bf0-a0e3d372a50f,964f7ec5-ecdc-4294-bfe9-719a6557722a,82d3a303-8682-4ff7-b737-26a11e03fcb8,0754a30f-728f-401c-a45a-964db5af01d9,16,scheduled,0,0,2026-06-13 07:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 07:08:29.912606+00
d29abd31-9cd2-41dd-8553-84b9c339beb2,964f7ec5-ecdc-4294-bfe9-719a6557722a,387a383d-decf-4f90-86d8-da4a987b8c69,f16d6737-fc8a-4c31-b528-12a48ba63e7a,16,scheduled,0,0,2026-06-13 08:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 08:08:29.912606+00
fe42bb4d-19f7-4b5f-a98a-a3866fc6ac69,964f7ec5-ecdc-4294-bfe9-719a6557722a,921c935c-002c-4196-9d7e-fe0d99aba4f0,b72734fd-b82c-4e72-a529-2362f5661ee8,16,scheduled,0,0,2026-06-13 09:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 09:08:29.912606+00
49ccebc2-04c5-4257-b6e7-a2f4acdc1953,964f7ec5-ecdc-4294-bfe9-719a6557722a,3853a4d2-0b0d-416b-a544-e41d786a88ef,e6eaa7fd-a26f-42bd-b19a-54208580d28b,16,scheduled,0,0,2026-06-13 10:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 10:08:29.912606+00
12babfee-df70-43aa-843b-f94548542afb,964f7ec5-ecdc-4294-bfe9-719a6557722a,2837b5ef-4a4a-4232-b4c2-a2f31fc1a4bc,87749fde-7a35-461f-820f-f9fd0322f648,16,scheduled,0,0,2026-06-13 11:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 11:08:29.912606+00
513de5a0-d35a-4339-9072-710d55df35cc,964f7ec5-ecdc-4294-bfe9-719a6557722a,9fa3385f-3fa8-4079-b1f5-e3b0c3aab307,f1e3f6ab-b0d8-4fb1-8b68-fca74117c62e,16,scheduled,0,0,2026-06-13 12:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 12:08:29.912606+00
83708f95-b39f-4dc4-9a24-0ef913344292,964f7ec5-ecdc-4294-bfe9-719a6557722a,0350b87d-2994-46c3-aaec-e5bcda0e3dce,aec474eb-19e0-4159-825a-d3370101b081,16,scheduled,0,0,2026-06-13 13:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 13:08:29.912606+00
eac2c11d-6b8a-4d8b-848a-7cb3c5c7bf6b,964f7ec5-ecdc-4294-bfe9-719a6557722a,1b230f16-06a1-49f6-bf0c-161fe6537cc3,95a3685b-bb19-4170-82b3-100c41d045d7,16,scheduled,0,0,2026-06-13 14:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 14:08:29.912606+00
be1a03e5-18b1-4efb-a3ef-908f27d4c092,964f7ec5-ecdc-4294-bfe9-719a6557722a,578dbc6d-b416-4b55-b49d-9e9f2b40e662,4a15e59c-a634-4382-8f54-4e127e4df031,16,scheduled,0,0,2026-06-13 15:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 15:08:29.912606+00
64de0adc-7701-47fe-82dd-5c0420b30eac,964f7ec5-ecdc-4294-bfe9-719a6557722a,bff6fcf4-422a-45e6-8224-ddd8b563ae2a,296e89c8-1734-4e6c-807a-aea7c2803e5e,16,scheduled,0,0,2026-06-13 16:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 16:08:29.912606+00
480d4170-692a-4227-990d-6e51052b2ec5,964f7ec5-ecdc-4294-bfe9-719a6557722a,51b68b1a-a405-4834-99a4-f5a493a79a06,8702cb0c-3bd0-4181-988d-43bd447ae838,16,scheduled,0,0,2026-06-13 17:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 17:08:29.912606+00
d0ce5f11-72f4-47cd-8a7a-cdbf137e0cfd,964f7ec5-ecdc-4294-bfe9-719a6557722a,86d53d5f-cc1d-4d04-9bc5-81b8637397c4,f1ae9e92-f3e6-4612-a88d-ccdd5d54f830,16,scheduled,0,0,2026-06-13 18:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 18:08:29.912606+00
15f88d80-2c3b-45ea-81dd-5fc067399b2e,964f7ec5-ecdc-4294-bfe9-719a6557722a,4e71892f-530e-451d-b038-5bb7302e7e7a,d9760b03-ea4e-4188-a00f-16399a7a1778,16,scheduled,0,0,2026-06-13 19:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 19:08:29.912606+00
b1bd619b-73f9-4d27-a9ec-b1cb33fba19d,964f7ec5-ecdc-4294-bfe9-719a6557722a,2c6a2696-39f0-4aa0-b878-87b4047a58e4,771466c8-3e7a-4734-b118-f590ae941883,16,scheduled,0,0,2026-06-13 20:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 20:08:29.912606+00
74e6577b-959f-45f9-ad43-cef2ff743190,964f7ec5-ecdc-4294-bfe9-719a6557722a,333d6c15-1b30-42ed-87f4-817e5b15bbd8,efcb05a9-074b-48b6-924b-005f90703182,16,scheduled,0,0,2026-06-13 21:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 21:08:29.912606+00
9fb14ef1-8321-4b20-a797-ddf6d37d3305,964f7ec5-ecdc-4294-bfe9-719a6557722a,d0c756fb-f6c0-4e54-a5a2-c8a8dc28d503,46f7030e-1125-4aa1-add0-ddc8e726a2c3,16,scheduled,0,0,2026-06-13 22:03:29.912606+00,,,5,2026,2026-05-27 16:03:29.912606+00,{},,f,f,2026-06-13 22:08:29.912606+00
