id,team_id,name,position,overall,age,created_at,injury_type,injury_severity,injury_weeks_remaining,injury_body_part,injury_is_relapse,squad_status,market_value,potential,market_value_history,evolution_trend,reputation,salary,attributes,stamina,morale,last_stamina_recovery,nationality,stamina_max,resistance
38328e78-b563-4e4e-9714-8031058f0d1b,2ec76b32-6fc1-450d-8e5b-e84a3bd29a87,Willian Moura,LAT,66,23,2026-05-15 23:13:57.980158+00,,,0,,f,bench,21153825,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
383497d8-f418-4fa8-8fa6-1afe57b15678,7ad7bdce-336e-4b68-bcd0-18b9e911f919,Thomas Campos,ZAG,67,23,2026-05-15 23:14:05.712118+00,,,0,,f,bench,21603313,70,[],stable,4,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3835531b-a4cf-4b2d-8012-56eea6d816c7,bd8a0e5f-c20d-4322-ae8e-53bafca3e472,Breno Rocha,LAT,55,17,2026-05-15 23:13:57.69368+00,,,0,,f,reserve,14028438,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38356b4d-8380-4089-9eba-beee0666f63d,43fd9437-a87f-49fb-8176-b0b8470abb78,Hugo Sampaio,LAT,78,22,2026-05-15 23:14:07.878408+00,,,0,,f,starter,29811600,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
383b93e2-7cf0-43f5-92d3-19dc5ec65f29,05d191a1-3645-4adc-abe9-ece1e84a85a2,Allan Correia,GOL,71,27,2026-05-15 23:13:53.91408+00,,,0,,f,bench,24480356,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
383fcf2f-f05f-46da-849d-85f073334cf7,c05dc09f-5817-47b5-9050-94372983cfbe,Bento Pinto,ATA,58,19,2026-05-15 23:14:12.393545+00,,,0,,f,reserve,15600550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38423196-27aa-41e2-81fe-18addc3d2f18,5be26380-e0f8-41a2-a0f3-f69c6e3db57f,Cléber Lopes,ATA,57,19,2026-05-15 23:14:05.675651+00,,,0,,f,reserve,15067238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
384580ba-2419-4f67-8088-23ec681287f7,1e56961e-d0f2-4ce6-af3d-e2023eb7e741,Raphinha Souza,ZAG,73,21,2026-05-15 23:14:07.816828+00,,,0,,f,starter,26112100,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38465fac-3db7-40c4-9541-a430adfca74a,d4d9801e-2c33-4f46-a3b9-11823afe3c52,Felipe Correia,GOL,60,18,2026-05-15 23:14:06.416977+00,,,0,,f,reserve,18112500,70,[],stable,10,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3848e1a7-902b-4a1c-ac42-312b195635b4,1025af29-7eb5-4105-8e3f-228d49f8c1ea,Lorenzo Lima,LAT,66,16,2026-05-15 23:13:58.505536+00,,,0,,f,reserve,21153825,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
384aa5cc-2e0f-4f9e-9e62-87462bb0e7ee,8aeb18df-a14f-4a6c-8c40-a48d0cc605de,Sidnei Castro,LAT,76,23,2026-05-15 23:13:51.76573+00,,,0,,f,reserve,27291600,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
384cfbbb-5d81-4f6c-a8b7-8c1509d3a069,c2e82e32-ca10-46b9-bb20-86785262bdcd,Davi Luiz Duarte,MEI,64,16,2026-05-15 23:14:01.100516+00,,,0,,f,reserve,18995200,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
384d6fd0-198d-443c-813e-84b116fff6f2,13af54a7-1a38-4f61-a956-7eb3d010d4c6,Rivaldo Ferreira,VOL,50,16,2026-05-15 23:13:54.099131+00,,,0,,f,reserve,11484375,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
384e4b8f-5052-44ee-879a-8da4b680a741,726211bb-01c9-4c66-bc99-21266f7e0e28,Caleb Cunha,ZAG,71,27,2026-05-15 23:14:12.279199+00,,,0,,f,bench,23598181,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3853ce0d-4883-45c5-ac56-924cf5810303,8f74dc80-f1ca-4ff3-922b-b6ac1748ce1a,Kelvin Batista,MEI,52,17,2026-05-15 23:14:08.3993+00,,,0,,f,reserve,12539800,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3857ca02-9d07-4cc5-8ffd-9b4d7191b4af,5138da3c-5841-4f81-8c2d-2637b0541c11,Neyson Guimarães,MEI,68,19,2026-05-15 23:14:12.473261+00,,,0,,f,reserve,21646100,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3857f30e-ac2d-4b6d-8fec-d26f6970b384,a070de5d-22bf-44ab-9c8d-19a2456971f9,Weverton Lopes,ATA,72,19,2026-05-15 23:13:56.63503+00,,,0,,f,reserve,24721200,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
385eb9b0-bb95-47b1-b069-35134834fc56,d0cc37a1-c9f8-4550-bffd-f0fc09dd7309,Fernandinho Nogueira,VOL,52,18,2026-05-15 23:14:09.206409+00,,,0,,f,reserve,12421500,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
385f04c1-2bcf-476f-8095-a83a2ac27fa2,100209e1-1054-42e2-9571-432498f11b2b,Joaquim Ferreira,ATA,71,25,2026-05-15 23:13:58.801728+00,,,0,,f,bench,23598181,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38635cf4-4690-488b-98d5-449d83ea91eb,67b44376-00d2-46c6-bba2-27560ee476be,Washington Barbosa,GOL,81,30,2026-05-15 23:14:06.716414+00,,,0,,f,starter,31000725,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
386582d6-6753-490f-82c0-ff60cf139377,5cc11615-d331-4a8a-af03-25c3c20a67da,Pietro Cavalcanti,VOL,76,24,2026-05-15 23:13:53.987598+00,,,0,,f,starter,27291600,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38690d03-3d41-4daf-9a01-0f7537dcb5c6,9fb014a9-2259-45a6-afa4-04a301741ab9,Kauan Ribeiro,MEI,63,18,2026-05-15 23:13:50.938265+00,,,0,,f,reserve,18406238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
386bf2f6-0346-4ffd-a7bd-a49f399e8e07,a77dc229-897a-485c-80a7-12d2c622cdfa,Leonardo Silva,MEI,54,17,2026-05-15 23:13:56.704951+00,,,0,,f,reserve,13395375,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
386f56a8-43f5-4d55-beae-5aaffd1fb916,9e031364-b4d2-48ab-9a84-c9c0013b204d,Sidnei Borges,LAT,71,23,2026-05-15 23:14:03.190021+00,,,0,,f,bench,24480356,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38725dcb-d903-4023-97ad-addfb7f38122,03773554-90ef-4ec3-800f-0ae1b53e895a,Bruno Correia,ZAG,69,17,2026-05-15 23:13:53.949818+00,,,0,,f,reserve,23328900,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3872bb6b-115a-41b9-9b4a-ee4f2bd3336a,6a1577e7-ebc0-4e46-ba91-c12df3624c05,Danilo Vasconcelos,LAT,70,29,2026-05-15 23:13:58.294433+00,,,0,,f,bench,23581250,70,[],stable,4,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3873e352-468c-4a6d-acb1-41ec06510669,e6eaa7fd-a26f-42bd-b19a-54208580d28b,Neyson Xavier,ATA,51,17,2026-05-15 23:14:14.36313+00,,,0,,f,reserve,11948344,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3874cc75-2645-4543-9c47-88d56e5063d8,bca45152-c2af-436e-8dfc-27ee8dcc0b00,Romário Correia,MEI,64,19,2026-05-15 23:13:57.157426+00,,,0,,f,reserve,18995200,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38761a8c-329e-44e7-b830-5fa561f75632,6f8be13c-ec5d-4074-ae5a-15d81ee71370,Diego Coelho,LAT,73,24,2026-05-15 23:14:10.820538+00,,,0,,f,starter,24946381,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3881d5e7-e91f-48cb-a4ca-a0b01efc377d,fa14b038-564e-4229-8ef2-18df0effb20d,Danilo Cardoso,ZAG,69,23,2026-05-15 23:14:00.564285+00,,,0,,f,bench,23328900,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
388fe915-9953-4a06-b35b-fb6f9233d593,e4594768-b0fc-4b84-b6e3-446e5ecee701,Nicolas Fonseca,GOL,65,19,2026-05-15 23:13:52.814003+00,,,0,,f,reserve,20517656,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3894df12-d7bb-4781-9060-7757d2d1dd2c,d0c756fb-f6c0-4e54-a5a2-c8a8dc28d503,Robinho Alencar,ZAG,76,29,2026-05-15 23:14:04.679018+00,,,0,,f,starter,27291600,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38960529-94aa-48ba-8d8d-27359f2cba9a,7e92546e-660f-4a44-940e-975a6e53cf31,Vanderlei Braga,LAT,75,23,2026-05-15 23:14:02.536413+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3899c415-7518-42c0-8abe-33acc87e7870,25a64ed8-127c-47c6-b78b-1a07dbb915a5,Gustavo Guimarães,MEI,77,31,2026-05-15 23:14:09.797947+00,,,0,,f,starter,23345438,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
389f32da-2f40-41b9-b175-6d6adf5f6ed8,2c35282b-ec1a-4b45-926c-72547d8c89aa,Thiago Tavares,VOL,71,30,2026-05-15 23:13:58.471418+00,,,0,,f,bench,23818725,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38a2bf7f-4304-48df-945f-d6ddf8e1d391,5550f50d-af09-49f0-80be-8b1298c04f89,Jailson Lima,GOL,70,29,2026-05-15 23:13:56.938609+00,,,0,,f,starter,23795625,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38bc50e3-fcf6-4346-8bad-14630290bb6d,e39f2ee8-9ad8-41d2-8248-20a341516c06,Matheus Freitas,MEI,78,30,2026-05-15 23:14:01.459976+00,,,0,,f,starter,28746900,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38bda025-4d56-40df-b4ae-3b21e6627226,100209e1-1054-42e2-9571-432498f11b2b,Rogério Ribeiro,VOL,61,17,2026-05-15 23:13:58.801728+00,,,0,,f,reserve,17256138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38c75432-f9eb-4033-a2be-305416a9e238,12adc4f7-fb79-475e-aa00-9294880c9c63,Raphinha Borges,ATA,69,21,2026-05-15 23:14:03.266862+00,,,0,,f,starter,22287431,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38c80091-7636-4d4d-9637-c73637a3234b,c639e152-dfc5-4c66-ae5f-7ef1ae859897,Bruno Rocha,MEI,61,17,2026-05-15 23:13:54.885294+00,,,0,,f,reserve,17256138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38cac22f-e626-4160-98e4-0be6043bd7f1,fae51f40-6ff6-4268-a736-fed317cecbcc,Levi Coelho,VOL,58,16,2026-05-15 23:14:09.99254+00,,,0,,f,reserve,15600550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38cf7380-950f-4865-817b-4fa012e77065,fae5418f-5618-4583-a774-fe4643550fd2,Carlos Costa,ATA,53,19,2026-05-15 23:14:10.529537+00,,,0,,f,reserve,14870144,70,[],stable,15,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38cf7a92-7970-4d82-abb1-6437e973b5ab,b16b0125-872f-4c54-837b-7c77683374bd,Thomas Melo,ATA,75,30,2026-05-15 23:13:54.490272+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38d00831-3ddf-4246-85b2-370fbd441c32,11204548-ef56-41bb-8525-c39645e56c14,Caio Lopes,ATA,75,20,2026-05-15 23:13:56.061786+00,,,0,,f,starter,29777344,70,[],stable,14,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38d51cbc-465f-4c6f-ab10-67c5741ff0e7,4aacd310-32a6-4c58-a801-ad6b232972da,Hugo Ferreira,MEI,68,27,2026-05-15 23:14:01.375269+00,,,0,,f,bench,21646100,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38d56914-0c47-4eab-bacd-6e60dc36213e,872cf372-7e96-4aee-a2ba-f694f257a0a7,Rafael Ribeiro,ATA,72,30,2026-05-15 23:14:06.684822+00,,,0,,f,starter,24267600,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38d6aea3-0ad7-4590-a79b-44e9ae98faec,77995823-54a2-4b0f-afd5-8751072efc5c,Igor Souza,MEI,71,33,2026-05-15 23:14:04.896806+00,,,0,,f,bench,14748863,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38d956c0-c230-4a07-9d9b-21dfd95c7236,4554a76d-86d0-4f1c-bb9a-14f215c6d9c4,Cléber Dias,ATA,57,19,2026-05-15 23:13:58.544016+00,,,0,,f,reserve,15067238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38daa196-4d22-4105-ad16-577637a09ee9,e3a21160-6daa-4a77-80fb-1259b7d33ca5,Raul Cavalcanti,MEI,67,21,2026-05-15 23:13:59.849101+00,,,0,,f,bench,21014131,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38de32ae-2fda-4d72-af49-1dd67d7a8329,e48c8711-1e85-476c-988c-b56661a4a82d,Renan Teixeira,ATA,78,28,2026-05-15 23:13:58.581325+00,,,0,,f,starter,29013075,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38e10bba-b9aa-4440-959d-bcb8f9d73016,857a5c06-a3ba-428a-a3b9-84ffaafe34a0,Cléber Reis,ZAG,77,32,2026-05-15 23:14:01.499339+00,,,0,,f,starter,20010375,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38e124ef-55a4-4f20-9b89-c02d2fea8f43,3d216c1f-2df7-430d-99a0-1dc717a7db98,Jonathan Medeiros,ATA,78,26,2026-05-15 23:14:00.31191+00,,,0,,f,starter,29013075,70,[],stable,2,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38e3b03b-e70d-4987-8315-5ab0e930d3de,a9b0434b-ca9a-4a02-b6e2-d5448b23d29a,Sidnei Castro,ATA,75,23,2026-05-15 23:14:01.94974+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38e911a4-0c77-4a8b-ac9a-d6503d0dbea7,1ac65a02-b857-449b-a775-404df7575eac,Isaac Medeiros,VOL,78,31,2026-05-15 23:13:54.210251+00,,,0,,f,bench,23955750,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38eb01f2-3cfa-4e2e-ba60-242a772edbc5,51b68b1a-a405-4834-99a4-f5a493a79a06,Firmino Castro,ATA,69,28,2026-05-15 23:14:04.500366+00,,,0,,f,reserve,22287431,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38f203c9-cb96-4d70-af6d-891d28c2e1e1,f48dc2f6-dbb2-4a69-9dd1-c5d21aeaa784,Thomas Amaral,VOL,65,18,2026-05-15 23:14:00.986215+00,,,0,,f,reserve,19778281,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38f258a8-6924-4a93-a8d1-542e14595dee,53f77ad5-9eda-48e0-83b7-afa42c63ec39,Allan Castro,LAT,72,33,2026-05-15 23:13:53.62686+00,,,0,,f,starter,15734250,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38f7612e-9d7a-4bc5-bcc6-ec83c9aac118,e48c8711-1e85-476c-988c-b56661a4a82d,Danilo Pinto,LAT,73,33,2026-05-15 23:13:58.581325+00,,,0,,f,bench,16611493,70,[],stable,8,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38fc8b6b-679e-4e45-ae73-0890c84bf032,ac426785-6e5f-4e60-946d-f06d9c177eb0,Pietro Braga,VOL,85,27,2026-05-15 23:14:03.380122+00,,,0,,f,starter,34454219,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
38fcd9e1-d049-4b29-b0af-c73b52d349b1,d15a1705-2a36-46a8-aec8-8913c3919e58,Rafael Correia,LAT,73,28,2026-05-15 23:14:06.17533+00,,,0,,f,starter,26578388,70,[],stable,7,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39046f96-2a6d-44a4-ad27-51b0c1b67ebe,8604f126-75b4-4410-aeb9-16287dc873a7,Wesley Vieira,LAT,67,26,2026-05-15 23:14:08.442176+00,,,0,,f,bench,21603313,70,[],stable,4,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39050e72-06f1-434d-b8c3-7407f86e91a9,400fd9f0-16b9-4a66-81ea-5092840c70e8,Paulinho Melo,LAT,66,32,2026-05-15 23:13:58.932675+00,,,0,,f,bench,15109875,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3908159a-7232-421f-9ccd-ca8e072aedac,16190e00-c137-4aec-bfb1-5f9f1b88554f,Renan Xavier,ZAG,82,28,2026-05-15 23:14:02.723721+00,,,0,,f,starter,31770900,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39118acc-097b-4d92-9937-1448b015495f,59bc4b30-7941-4374-bf0f-ea5051a1711f,Caio Fonseca,ATA,62,18,2026-05-15 23:14:02.105851+00,,,0,,f,reserve,17826550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3916b7bc-a5a9-46af-84ee-144269b978c3,56300bfe-5516-46c4-b07d-03cf0155815a,Benício Dias,VOL,79,29,2026-05-15 23:13:57.498233+00,,,0,,f,bench,29488725,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39189105-95fb-4a53-8035-6cd28e74b3ee,78fe978a-a63c-4cba-99b2-1583bcfc0af4,Thomas Nascimento,LAT,59,18,2026-05-15 23:14:07.920343+00,,,0,,f,reserve,16904606,70,[],stable,6,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
391b3fab-3ef1-4bf1-92d5-8f1ca4e50eda,6f8be13c-ec5d-4074-ae5a-15d81ee71370,Carlos Almeida,GOL,70,22,2026-05-15 23:14:10.820538+00,,,0,,f,bench,22938125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
391c19e8-c961-40e6-bbc9-0d4eadf84328,538d8f7a-4207-4035-bdad-a944ec433f83,Fagner Melo,LAT,62,17,2026-05-15 23:13:50.823626+00,,,0,,f,reserve,17994725,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
391d83eb-335d-422a-8a41-474506b764a3,d669436d-4e3e-4400-ad48-bf6b7b45e665,Vitor Sampaio,ZAG,56,18,2026-05-15 23:13:53.592531+00,,,0,,f,reserve,15366400,70,[],stable,7,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
392f10d4-fc7f-4480-8ae4-8e29d37df0e0,da8a40a7-1583-4970-ac79-a5cdbaf84e67,Nicolas Pires,LAT,72,24,2026-05-15 23:13:59.641207+00,,,0,,f,starter,24267600,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3934ea0d-33d9-4e70-9166-0753853ac86f,9fa3385f-3fa8-4079-b1f5-e3b0c3aab307,Cléber Souza,VOL,59,17,2026-05-15 23:14:04.291963+00,,,0,,f,reserve,16143138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3936a0bf-ccda-4e74-9b1b-58a289224763,cbfa8a62-532a-4b54-b97e-7582ec076ce7,Ruan Nogueira,ATA,77,34,2026-05-15 23:14:10.750853+00,,,0,,f,starter,15563625,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39387dc9-4ae0-4cd4-9159-ff29034b6140,4eab3f12-c6e3-4025-9af4-cbb2b0177dd1,Washington Medeiros,LAT,62,18,2026-05-15 23:14:01.587141+00,,,0,,f,reserve,17826550,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
393e1c5f-a866-4e29-bff8-7367b178cd60,d628b1d7-d0b7-4bfd-b626-ce34ef7520b3,Luan Nunes,ATA,57,17,2026-05-15 23:14:02.578979+00,,,0,,f,reserve,15067238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39404f5b-edef-47e3-ae34-c1090aa08f93,9a365f66-a87b-4797-aafd-025c4b8201ca,Antônio Carvalho,LAT,78,30,2026-05-15 23:13:59.004713+00,,,0,,f,starter,28746900,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
394067d7-62b0-4e83-8a30-08496b90b424,8945a196-dcc8-4045-b7ba-a250f863d965,Murilo Vasconcelos,ATA,57,17,2026-05-15 23:14:00.421227+00,,,0,,f,reserve,15493669,70,[],stable,3,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3942f567-8612-4af3-80da-1872a929a559,86d3fa06-af84-40e8-b74d-59ca803a985d,Rafael Coelho,ZAG,56,19,2026-05-15 23:14:11.735232+00,,,0,,f,reserve,14543200,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
394347c3-dbbe-4377-80b3-deacbfe763e2,510c9c44-dc4b-4cd8-b501-f4844f44e98c,Vanderlei Rocha,MEI,77,30,2026-05-15 23:14:11.397216+00,,,0,,f,bench,28014525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
394438fc-7a39-43c9-9e9f-4477576b44d9,8702cb0c-3bd0-4181-988d-43bd447ae838,Gustavo Guimarães,ATA,70,23,2026-05-15 23:14:14.056367+00,,,0,,f,bench,22938125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3946515e-e67a-46c6-9196-226bd81d78bd,8c925be0-3c23-4fe1-9329-5b3f8b6e05ee,Luan Vasconcelos,VOL,75,21,2026-05-15 23:13:59.253255+00,,,0,,f,starter,26578125,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39494213-6b90-49dc-93b7-a1a175a34bac,53f77ad5-9eda-48e0-83b7-afa42c63ec39,Adriano Pires,MEI,59,16,2026-05-15 23:13:53.62686+00,,,0,,f,reserve,16143138,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
394dabdc-e038-4f3f-a1d3-62938c56902e,72138812-3406-404f-99b3-946b43a9b008,Reinaldo Campos,LAT,73,27,2026-05-15 23:14:00.703701+00,,,0,,f,starter,24946381,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39529227-3133-4ebd-9418-f327e51bb16b,7858c6c7-b652-4b23-bfdb-caef3303bd4e,Caio Nascimento,ZAG,50,16,2026-05-15 23:13:51.167883+00,,,0,,f,reserve,11921875,70,[],stable,4,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3954a04b-3848-478f-b7dc-a6d099481c62,efcb05a9-074b-48b6-924b-005f90703182,Bruno Santos,VOL,74,18,2026-05-15 23:14:13.893088+00,,,0,,f,reserve,25634525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39559108-c0a4-45e1-b1df-79e688ab4a24,71bc5ee3-ea86-458a-9fd5-1678a0a40361,Ricardo Machado,MEI,78,20,2026-05-15 23:13:51.438866+00,,,0,,f,starter,29013075,70,[],stable,2,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
395a1571-c3db-4f98-a38f-02cdbd7eb67f,67b44376-00d2-46c6-bba2-27560ee476be,Breno Borges,ATA,63,16,2026-05-15 23:14:06.716414+00,,,0,,f,reserve,18406238,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
396644d2-f2ea-47f1-8748-b2d04cb5fdc9,cd55b42b-297c-4abb-90db-d3e4c29e5464,Daniel Araújo,MEI,86,25,2026-05-15 23:13:58.330358+00,,,0,,f,starter,35269675,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
396ffac0-543f-46e5-92f9-54788183aa90,2d574fad-b07d-4a23-b576-876f0a914037,Edson Braga,LAT,74,19,2026-05-15 23:14:01.625226+00,,,0,,f,reserve,25634525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
39716db8-a3ac-41bc-979f-25197a7739ba,db839460-4fa1-43f8-9475-83fe6bcbd773,Marcos Fonseca,ATA,69,28,2026-05-15 23:14:05.497055+00,,,0,,f,bench,22287431,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
397a4504-10f0-4867-8fe6-b4b172ae2273,55ba714f-612f-4f23-a1c3-fa28f2ef41c8,Fernandinho Duarte,LAT,69,29,2026-05-15 23:14:05.005314+00,,,0,,f,bench,22287431,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
397bc118-7ca8-47db-b56d-f6a6f73d41f1,e74613c8-ac09-4913-b02e-e2e825fcaa7c,Davi Luiz Machado,LAT,67,21,2026-05-15 23:13:59.605723+00,,,0,,f,reserve,21014131,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
3982bdc9-086e-48d9-b751-9fcba4c79df1,a164ad61-8439-4c2d-ad3d-6a9254d04d36,Jonathan Coelho,ZAG,71,26,2026-05-15 23:14:03.853366+00,,,0,,f,starter,24700900,70,[],stable,5,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
398e8664-b751-46ed-9894-179b874b5536,2ec76b32-6fc1-450d-8e5b-e84a3bd29a87,Noah Cavalcanti,LAT,55,17,2026-05-15 23:13:57.980158+00,,,0,,f,reserve,14028438,70,[],stable,1,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
398eed98-6c09-4f2e-87ac-bdc1739e1c43,b8ad696a-a426-49c2-bdc8-b01793b4210c,Yuri Coelho,MEI,77,24,2026-05-15 23:14:06.650476+00,,,0,,f,starter,28014525,70,[],stable,0,0,{},100,80,2026-05-18 22:10:47.391516+00,Brasil,100,50
