id,user_id,league_id,name,logo,is_bot,strength,created_at,updated_at,country
e97c5c91-d76e-491e-bf76-4cb279fd2907,,804b1ca5-8e2c-4210-b7bb-19a1a2d65bcd,Stars FC BOT,🛡️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Grécia
e0966d10-0ac1-4f8e-afcb-ddd42c175ed6,,804b1ca5-8e2c-4210-b7bb-19a1a2d65bcd,SC Galaxy BOT,🐂,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Grécia
9030d13d-2702-4900-917c-5d86e0fa6c1f,,804b1ca5-8e2c-4210-b7bb-19a1a2d65bcd,Storm Athletic BOT,🐉,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Grécia
739783c7-f61c-45ce-ba12-c53cc2f2f854,,804b1ca5-8e2c-4210-b7bb-19a1a2d65bcd,AC Thunder BOT,🐘,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Grécia
368662b5-0f8a-4aa4-b4ed-4d179f6b62b0,,804b1ca5-8e2c-4210-b7bb-19a1a2d65bcd,United CF BOT,💎,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Grécia
763fccac-be4a-424b-86c3-61d8bc7c6cd5,,804b1ca5-8e2c-4210-b7bb-19a1a2d65bcd,CD City BOT,🐃,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Grécia
16630a36-a23a-4b1b-a727-853f2dee6af1,,d4398ee7-b67f-4e96-babd-7443ea048870,Atlético Genève BOT,🛡️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
1bd2547c-597f-41ad-9650-84c29f5d3d6e,,,Bot 1,,t,70,2026-05-13 23:11:31.941755+00,2026-05-13 23:11:31.941755+00,AR
dd5bcd16-ae57-4ea9-b745-841efb2cd0f2,,d4398ee7-b67f-4e96-babd-7443ea048870,Basel FC BOT,🐘,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
c5e50915-e52d-43ee-9758-0478950c58d2,,d4398ee7-b67f-4e96-babd-7443ea048870,Sporting Bern BOT,🦌,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
ba6283de-0931-4c11-8f3b-802223dc42f0,,d4398ee7-b67f-4e96-babd-7443ea048870,Lausanne Athletic BOT,💎,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
6c6d0026-3c27-4ca0-9b20-8f426b8ab7c4,,d4398ee7-b67f-4e96-babd-7443ea048870,Olympic Winterthur BOT,🐊,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
5514bf1c-dcdd-4b08-b7ed-f1b1e4282b13,,d4398ee7-b67f-4e96-babd-7443ea048870,St. Gallen CF BOT,⚔️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
dec3b2f1-fca0-4210-aaa6-ec475851c465,,d4398ee7-b67f-4e96-babd-7443ea048870,United Lugano BOT,💎,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
a296326a-e343-4f9d-9c21-01febf2fc7f6,,d4398ee7-b67f-4e96-babd-7443ea048870,Luzern FC BOT,🐃,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
2ce9f40d-7b81-4ca0-b3fe-33ab605602d2,,d4398ee7-b67f-4e96-babd-7443ea048870,Thun Athletic BOT,🏆,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
290f5d2c-292d-4894-acbc-5a4645f8ee73,,d4398ee7-b67f-4e96-babd-7443ea048870,Wanderers Köniz BOT,⚔️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
d518422e-47fb-45a3-97d9-932bf47fbf9b,,d4398ee7-b67f-4e96-babd-7443ea048870,FC Schaffhausen BOT,⚔️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
25f76692-94c3-473d-a8cb-51a918df3b1c,,d4398ee7-b67f-4e96-babd-7443ea048870,Fribourg FC BOT,⚽,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
c98390f6-378c-4181-ae98-ca73ed8be831,,d4398ee7-b67f-4e96-babd-7443ea048870,SC Chur BOT,🦈,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
3c2afeab-8bc3-4f94-b25b-569773a46d05,,d4398ee7-b67f-4e96-babd-7443ea048870,Neuchâtel Athletic BOT,⚽,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
6c36f1a7-cc73-47ce-86db-a344d2df0f2c,,d4398ee7-b67f-4e96-babd-7443ea048870,Zürich CF BOT,🌟,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
cef97648-4730-4df8-9804-c0876159995f,,d4398ee7-b67f-4e96-babd-7443ea048870,CD Genève BOT,🐃,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Suíça
2cf9ab44-a4a8-40a4-91aa-a1a982faf9fa,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Odense FC BOT,👑,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
fca9e183-b7bb-44ce-bdef-276cdf02be71,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Esbjerg Athletic BOT,🛡️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
39c6476b-261f-4ce3-9917-e22c4b2a8b69,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Olympic Randers BOT,🐊,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
2783eb93-4d3a-4e28-8484-04b9735edef9,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Kolding CF BOT,🌟,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
d9ef9269-5adb-4349-b0b8-19c1cced627f,,5a4a45be-5695-475d-b0c1-38896c4e48c1,United Horsens BOT,🐅,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
4af40b57-cc4f-449b-b491-3e1a7f77572e,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Vejle FC BOT,🏆,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
f54bf2dd-ce0c-45aa-90fa-a84fc0bfedb7,,5a4a45be-5695-475d-b0c1-38896c4e48c1,City Roskilde BOT,⚡,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
6a470e23-b1a7-427a-97c5-7310ec6bf1eb,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Herning Athletic BOT,🏆,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
141c0d59-1774-4378-b4e6-a1f501167e4b,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Wanderers Helsingør BOT,🐂,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
3da94ad8-abfb-4116-b575-e891dfcf0a45,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Silkeborg CF BOT,⚡,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
dcd1f786-2f40-40f5-9964-68dcc004d97e,,5a4a45be-5695-475d-b0c1-38896c4e48c1,FC Næstved BOT,🐊,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
0f12ed21-b2be-4f69-a7aa-e11239a18599,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Fredericia FC BOT,🐅,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
599f003e-0860-4b1a-8b47-178ee6644af1,,5a4a45be-5695-475d-b0c1-38896c4e48c1,SC Viborg BOT,⭐,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
57625b9f-13b3-4d42-8562-8359a6023180,,5a4a45be-5695-475d-b0c1-38896c4e48c1,Køge Athletic BOT,⭐,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
0212e70d-40be-4c47-9830-f9e95d421feb,,5a4a45be-5695-475d-b0c1-38896c4e48c1,AC Holstebro BOT,🔥,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
8f8fb947-9875-40ee-a073-64aa44176db8,,5a4a45be-5695-475d-b0c1-38896c4e48c1,CD Aarhus BOT,⚽,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Dinamarca
83c245ef-3e15-4d36-abb1-837ad9276549,,5e43c346-16d9-464e-952e-9b0468d5e880,Madrid CF BOT,🦅,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
2efb516b-e5d2-45dc-9be8-5ef90e93aaab,,5e43c346-16d9-464e-952e-9b0468d5e880,Atlético Barcelona BOT,🦌,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
d30f065d-e609-4383-ade2-30f1a2d444ee,,5e43c346-16d9-464e-952e-9b0468d5e880,Valencia FC BOT,🦅,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
ce57c4de-bac4-4811-98c7-c478d8097773,,5e43c346-16d9-464e-952e-9b0468d5e880,Sporting Sevilla BOT,🐂,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
3a41cf78-7ba8-4d02-a6a0-a91c2e7fd385,,5e43c346-16d9-464e-952e-9b0468d5e880,Bilbao Athletic BOT,🛡️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
50447be3-cd3a-404c-8421-abb508a69c19,,5e43c346-16d9-464e-952e-9b0468d5e880,Olympic Zaragoza BOT,🐺,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
d2d57761-e0d5-453c-9601-205b9d12a120,,5e43c346-16d9-464e-952e-9b0468d5e880,United Murcia BOT,🐎,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
b0e60327-9b80-42ff-aefe-9d463e087856,,5e43c346-16d9-464e-952e-9b0468d5e880,Vigo FC BOT,🏆,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
8652b375-5fcc-403e-ac96-e51de92ce977,,5e43c346-16d9-464e-952e-9b0468d5e880,City Cádiz BOT,🐃,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
62d6eec0-edbe-4612-9d12-784868cdd60a,,5e43c346-16d9-464e-952e-9b0468d5e880,Granada Athletic BOT,🦌,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
5d3454f6-e262-403f-9207-c858e611f018,,5e43c346-16d9-464e-952e-9b0468d5e880,Wanderers Toledo BOT,🦁,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
6c4f4a7d-81af-43c8-87d9-362af58400ea,,5e43c346-16d9-464e-952e-9b0468d5e880,Pamplona FC BOT,🛡️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
0ba1cd5f-3b96-49f2-bf72-53de8aad4459,,5e43c346-16d9-464e-952e-9b0468d5e880,SC Burgos BOT,🔥,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
7244bb3c-18b6-4f5f-ad04-b359a6477ca3,,5e43c346-16d9-464e-952e-9b0468d5e880,Tarragona Athletic BOT,🏆,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
2c514dd6-0121-4ddf-baad-e03f7058254a,,5e43c346-16d9-464e-952e-9b0468d5e880,AC Almería BOT,🐉,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
da43e5a8-cee7-4d6f-b73a-4e537245e9a0,,5e43c346-16d9-464e-952e-9b0468d5e880,CD Barcelona BOT,⚔️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,Espanha
8c5f395d-88ce-44b0-980e-0ffd1ec6ae77,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Paris CF BOT,👑,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
2e6b0384-7f8f-4ac2-ae7b-3284ac1628a9,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Atlético Lyon BOT,🚀,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
9c669a45-7675-4781-96fc-8c668e722294,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Marseille FC BOT,🎯,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
937529c3-f7ed-4cd7-9441-08613ad310fc,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Sporting Nice BOT,💎,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
7c91a55e-3013-419b-a0e2-9635a76294f9,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Toulouse Athletic BOT,🏆,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
c811b2f2-0545-49e7-acd1-8018e9063c19,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,72,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
053c6204-3f1d-45ff-a372-f9cdea66b40b,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Juventus,,t,70,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
a070de5d-22bf-44ab-9c8d-19a2456971f9,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Milan,,t,80,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
9d58409e-fa88-4841-a80d-5c48222b1534,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,BOT Serie A 4,,t,66,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
a77dc229-897a-485c-80a7-12d2c622cdfa,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,BOT Serie A 5,,t,70,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
579e74c7-6081-4b69-9565-cd18fe4383a8,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,BOT Serie A 6,,t,71,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
1ea3d5d7-7d42-4584-80c3-46c80d3d308a,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,BOT Serie A 7,,t,78,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
e9060488-3965-4dcf-8048-ab9cd3e5fd23,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,BOT Serie A 8,,t,70,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
e4baaac0-3120-45bf-bac8-4947ccf412d8,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,BOT Serie A 9,,t,77,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
13e46df5-d5d0-4aba-9c9c-df38f426915b,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,69,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
5550f50d-af09-49f0-80be-8b1298c04f89,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,72,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
6a94ef3c-1599-4efd-b845-6aba7c7cc626,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,71,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
0b443d18-8a23-4843-9a27-1a3bcdbecd2d,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,72,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
6e5d7fdd-c4a9-46bb-8284-462aea2bf161,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,72,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
8158fd6f-eb89-4980-82f4-d82921344386,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,70,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
2f1a273e-5543-400c-b9ba-27415aaa0ca9,,80a3131f-a6b1-4937-94eb-2d3581d8bc4b,Inter de Milão,,t,74,2026-05-06 22:09:41.932284+00,2026-05-06 22:09:41.932284+00,Itália
0ccdece7-ce65-4ac5-8ffd-e23c5774b942,,baaeea96-d1e0-4914-9255-8008a3059fb4,Espanha Bot 51,,t,58,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
16256a5f-8060-42f5-9cef-a4960cb258c0,,baaeea96-d1e0-4914-9255-8008a3059fb4,Espanha Bot 53,,t,58,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
eb944823-cdfb-46b9-95e3-e39bb2c92d97,,baaeea96-d1e0-4914-9255-8008a3059fb4,São Paulo,,t,59,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
1eaf6c90-1618-45fa-a293-4508727d19c4,,baaeea96-d1e0-4914-9255-8008a3059fb4,São Paulo,,t,59,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
6ea55511-7fd6-4aa4-8ff6-9177efb7d87a,,baaeea96-d1e0-4914-9255-8008a3059fb4,Palmeiras,,t,60,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
1a42a152-73a1-4555-9f7e-3c9e72a1ebb0,,baaeea96-d1e0-4914-9255-8008a3059fb4,Espanha Bot 52,,t,60,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
e48c8711-1e85-476c-988c-b56661a4a82d,,baaeea96-d1e0-4914-9255-8008a3059fb4,Palmeiras,,t,60,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
100209e1-1054-42e2-9571-432498f11b2b,,baaeea96-d1e0-4914-9255-8008a3059fb4,Palmeiras,,t,60,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
aca5d797-5635-44f6-833f-d263c51941c5,,baaeea96-d1e0-4914-9255-8008a3059fb4,Flamengo,,t,61,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
e643bce4-78ea-455d-8246-eda8447ddba6,,baaeea96-d1e0-4914-9255-8008a3059fb4,Flamengo,,t,61,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
e3a21160-6daa-4a77-80fb-1259b7d33ca5,,baaeea96-d1e0-4914-9255-8008a3059fb4,Espanha Bot 56,,t,62,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
57a32b9d-4cc2-4a98-b94e-0a0019f852ea,,baaeea96-d1e0-4914-9255-8008a3059fb4,São Paulo,,t,63,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
4554a76d-86d0-4f1c-bb9a-14f215c6d9c4,,baaeea96-d1e0-4914-9255-8008a3059fb4,Palmeiras,,t,64,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
e761d85a-8f1a-4c4c-9500-9d35d2c8a279,,08284dd1-9064-4950-8f33-6c91cb68d532,Palmeiras,,t,64,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
dda264cf-bf01-4653-be13-f1d5c3adeb7d,,08284dd1-9064-4950-8f33-6c91cb68d532,Palmeiras,,t,64,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
e74613c8-ac09-4913-b02e-e2e825fcaa7c,,08284dd1-9064-4950-8f33-6c91cb68d532,Espanha Bot 49,,t,65,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
af26f269-114f-44eb-9bb3-7c8f52f28fab,,08284dd1-9064-4950-8f33-6c91cb68d532,Espanha Bot 61,,t,66,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
1106807b-0171-4219-b2f6-2be2dd8ac13e,,08284dd1-9064-4950-8f33-6c91cb68d532,Espanha Bot 64,,t,66,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
4243975b-db67-49fb-99bf-9e853395e0ed,,08284dd1-9064-4950-8f33-6c91cb68d532,Espanha Bot 46,,t,67,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
94095ddd-931a-4b34-b32f-5e3557141e03,,08284dd1-9064-4950-8f33-6c91cb68d532,São Paulo,,t,67,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
ae78e0fc-5fd1-4303-90ea-177811c77cae,,08284dd1-9064-4950-8f33-6c91cb68d532,Palmeiras,,t,67,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
9a365f66-a87b-4797-aafd-025c4b8201ca,,08284dd1-9064-4950-8f33-6c91cb68d532,São Paulo,,t,68,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
6bb25ae9-4acb-4f5d-98ac-350184844e26,,08284dd1-9064-4950-8f33-6c91cb68d532,Espanha Bot 63,,t,69,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
8c925be0-3c23-4fe1-9329-5b3f8b6e05ee,,b01ef2e0-298f-4313-a093-680715e25fec,São Paulo,,t,70,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
6dc8b55b-d58e-4cf6-a0db-2778bb70b484,,b01ef2e0-298f-4313-a093-680715e25fec,Espanha Bot 57,,t,71,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
6d1a5c55-1773-45f9-b36f-01db64743630,,b01ef2e0-298f-4313-a093-680715e25fec,Espanha Bot 59,,t,71,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
28fcfeed-8de0-4145-a1b5-04bd6fea4c4d,,b01ef2e0-298f-4313-a093-680715e25fec,Espanha Bot 62,,t,71,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
b0573ba0-9039-48f0-a412-9fba13e25c97,,b01ef2e0-298f-4313-a093-680715e25fec,Flamengo,,t,73,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
400fd9f0-16b9-4a66-81ea-5092840c70e8,,b01ef2e0-298f-4313-a093-680715e25fec,São Paulo,,t,74,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
8eb110db-be97-474b-a523-abbf27fc2c7d,,b01ef2e0-298f-4313-a093-680715e25fec,São Paulo,,t,74,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
fa2e3aa0-832b-4324-a966-990640ab65a8,,b01ef2e0-298f-4313-a093-680715e25fec,Palmeiras,,t,74,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
48ab34ca-dab5-4d7b-8b69-1d951d303e1e,,b01ef2e0-298f-4313-a093-680715e25fec,Espanha Bot 48,,t,74,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
cd55b42b-297c-4abb-90db-d3e4c29e5464,,b01ef2e0-298f-4313-a093-680715e25fec,Flamengo,,t,75,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
a28924c6-585e-4cc6-ad73-bee92c86295e,,b01ef2e0-298f-4313-a093-680715e25fec,Espanha Bot 45,,t,75,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
80d879f5-4451-43fb-8e99-94c499f03a33,,b01ef2e0-298f-4313-a093-680715e25fec,Espanha Bot 54,,t,76,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
c27bc283-3f8f-4f90-9256-08027da04a7b,,b01ef2e0-298f-4313-a093-680715e25fec,São Paulo,,t,77,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
d1246b1c-1363-46e0-9c72-56e4d193f786,,b01ef2e0-298f-4313-a093-680715e25fec,Palmeiras,,t,77,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
c71157df-d4f0-4d36-a65c-f50a753e2eb2,,b01ef2e0-298f-4313-a093-680715e25fec,Espanha Bot 47,,t,78,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
1025af29-7eb5-4105-8e3f-228d49f8c1ea,,b01ef2e0-298f-4313-a093-680715e25fec,Flamengo,,t,78,2026-05-11 03:29:18.471288+00,2026-05-11 03:29:18.471288+00,Espanha
70dde02c-d40e-4b94-8528-d9eb2e908e52,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Lille CF BOT,🐎,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
539ac74d-4625-4c66-b0a9-ddfae957cd46,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,United Nantes BOT,🐘,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
36baf13f-563c-40dc-8fd8-7017956891f3,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Strasbourg FC BOT,⚔️,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
f88be032-4942-46b4-87f4-1660c2702989,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,City Rennes BOT,🐃,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
ab9813a4-08ff-4f03-ab58-86842bdfc9e2,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Reims Athletic BOT,🦅,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
f53aa80b-30fb-4391-929f-57d674c9d54e,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Wanderers Saint-Étienne BOT,🐊,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
fac6f5bb-9fb5-4743-a80e-a61b69a15485,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,FC Montpellier BOT,🎯,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
5a98e7bd-327a-45de-b0fe-9c0d5ceb075f,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Angers Athletic BOT,👑,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
a75f833c-2e67-42c4-b61b-3a7040ce517d,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,AC Brest BOT,🐉,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
a0c51eee-9d73-48e7-bac1-8e69e0484c2f,,d38e0b1b-3e3a-4e1e-bdb1-63b660a45f87,Paris CF BOT,🔥,t,86,2026-05-27 18:08:29.407521+00,2026-05-27 18:08:29.407521+00,França
